"","INSPECTION_ID","ESTABLISHMENT_ID","IsED","MINIMUM_INSPECTIONS_PERYEAR","No_Infraction","Minor","Significant","Crucial","Total"
"1967","103550793","9008603",0,"3",0,1,3,0,4
"1968","103550795","9008603",0,"3",1,0,0,0,0
"1969","103550800","10531044",1,"2",1,0,0,0,0
"1970","103550801","10531045",1,"2",1,0,0,0,0
"1971","103550933","9007009",0,"1",1,0,0,0,0
"1972","103550935","9002145",0,"3",1,0,0,0,0
"1973","103550963","9006400",0,"2",0,1,0,0,1
"1974","103550964","10328276",0,"2",1,0,0,0,0
"1975","103550987","10499595",0,"2",0,1,1,0,2
"1976","103550998","9013525",0,"3",0,1,0,0,1
"1977","103550999","9015351",0,"3",1,0,0,0,0
"1978","103551000","10388464",0,"3",0,1,0,0,1
"1979","103551012","9008227",0,"3",0,1,1,0,2
"1980","103551084","9009921",0,"3",0,2,1,0,3
"1981","103551088","9013491",0,"2",1,0,0,0,0
"1982","103551089","10420761",0,"2",1,0,0,0,0
"1983","103551090","9006667",0,"3",0,0,1,0,1
"1984","103551096","10370592",0,"3",0,0,1,0,1
"1985","103551115","10539887",0,"3",1,0,0,0,0
"1986","103551131","9055567",0,"2",1,0,0,0,0
"1987","103551141","10539891",1,"2",1,0,0,0,0
"1988","103551203","9000761",0,"2",0,2,3,1,6
"1989","103551217","9000761",0,"2",1,0,0,0,0
"1990","103551245","10304401",0,"3",0,1,0,1,2
"1991","103551249","10304401",0,"3",1,0,0,0,0
"1992","103551279","9005496",0,"2",1,0,0,0,0
"1993","103551281","10300785",0,"3",1,0,0,0,0
"1994","103551284","10430961",0,"2",0,0,2,0,2
"1995","103551320","10512747",0,"3",1,0,0,0,0
"1996","103551323","10483582",0,"3",0,1,0,0,1
"1997","103551368","10311994",0,"2",1,0,0,0,0
"1998","103551374","10392886",0,"3",0,1,0,0,1
"1999","103551389","10444875",0,"2",1,0,0,0,0
"2000","103551456","9002673",0,"3",1,0,0,0,0
"2001","103551545","10531378",0,"2",0,2,0,0,2
"2002","103551557","9014446",0,"2",1,0,0,0,0
"2003","103551564","9002818",0,"3",1,0,0,0,0
"2004","103551568","10197538",0,"2",0,2,0,0,2
"2005","103551569","9004652",0,"3",0,2,1,0,3
"2006","103551571","9006493",0,"2",0,1,0,0,1
"2007","103551575","10515375",0,"3",0,1,0,0,1
"2008","103551580","10413697",0,"2",1,0,0,0,0
"2009","103551588","10449537",0,"3",1,0,0,0,0
"2010","103551589","10382213",0,"3",0,0,1,0,1
"2011","103551597","10539970",0,"3",1,0,0,0,0
"2012","103551599","9009033",0,"3",0,1,3,0,4
"2013","103551633","10505824",0,"3",0,1,1,0,2
"2014","103551660","10494072",1,"2",1,0,0,0,0
"2015","103551664","10300086",1,"2",1,0,0,0,0
"2016","103551665","9397512",0,"2",0,2,0,0,2
"2017","103551666","10445478",1,"2",1,0,0,0,0
"2018","103551667","10530226",0,"3",0,1,3,0,4
"2019","103551668","10459663",1,"2",1,0,0,0,0
"2020","103551671","10364705",1,"2",1,0,0,0,0
"2021","103551681","10300069",1,"2",0,1,0,0,1
"2022","103551710","10445767",0,"3",0,3,6,0,9
"2023","103551711","10300065",1,"2",0,2,0,0,2
"2024","103551718","10445767",0,"3",1,0,0,0,0
"2025","103551772","10510818",0,"2",1,0,0,0,0
"2026","103551800","10530226",0,"3",1,0,0,0,0
"2027","103551804","9011052",0,"2",1,0,0,0,0
"2028","103551852","10495794",0,"3",1,0,0,0,0
"2029","103551858","10385335",0,"3",0,1,1,0,2
"2030","103551901","10393787",0,"3",1,0,0,0,0
"2031","103551914","10219571",0,"2",0,2,1,2,5
"2032","103551917","10459523",1,"2",1,0,0,0,0
"2033","103551936","10337192",0,"3",1,0,0,0,0
"2034","103551937","10509151",0,"2",0,1,3,0,4
"2035","103551938","9008476",0,"3",0,1,0,0,1
"2036","103551946","9390948",0,"3",0,2,0,0,2
"2037","103551950","10540023",0,"3",0,1,0,0,1
"2038","103551957","10509151",0,"2",1,0,0,0,0
"2039","103551964","10329389",0,"2",0,1,0,0,1
"2040","103551965","10436427",0,"2",0,1,0,0,1
"2041","103551979","10452424",0,"1",1,0,0,0,0
"2042","103551980","10453873",0,"3",0,1,1,0,2
"2043","103551987","10453873",0,"3",1,0,0,0,0
"2044","103552074","10414415",0,"2",1,0,0,0,0
"2045","103552078","9013789",0,"3",0,1,0,0,1
"2046","103552081","10488862",0,"3",0,2,0,1,3
"2047","103552096","10488862",0,"3",0,1,0,0,1
"2048","103552103","10516222",0,"3",1,0,0,0,0
"2049","103552126","10525439",0,"2",1,0,0,0,0
"2050","103552135","9006898",0,"3",1,0,0,0,0
"2051","103552148","9415551",0,"2",1,0,0,0,0
"2052","103552159","10357683",0,"2",1,0,0,0,0
"2053","103552160","9414011",0,"2",1,0,0,0,0
"2054","103552162","9017828",0,"2",1,0,0,0,0
"2055","103552164","10334117",0,"3",1,0,0,0,0
"2056","103552165","10396795",0,"1",1,0,0,0,0
"2057","103552166","10506855",0,"3",1,0,0,0,0
"2058","103552167","10264871",0,"1",1,0,0,0,0
"2059","103552218","10367046",0,"1",1,0,0,0,0
"2060","103552244","10478633",0,"1",1,0,0,0,0
"2061","103552268","9007504",0,"1",1,0,0,0,0
"2062","103552275","9058936",0,"1",1,0,0,0,0
"2063","103552282","9012573",0,"2",1,0,0,0,0
"2064","103552297","9011734",0,"1",1,0,0,0,0
"2065","103552312","10340010",0,"1",1,0,0,0,0
"2066","103552314","10540054",0,"3",0,1,0,0,1
"2067","103552327","9002048",0,"2",0,2,2,0,4
"2068","103552332","9010093",0,"3",0,1,1,0,2
"2069","103552333","10493249",0,"3",0,1,1,0,2
"2070","103552414","10270655",0,"2",0,1,2,0,3
"2071","103552433","10349682",0,"2",0,3,1,0,4
"2072","103552440","10222575",0,"2",0,3,0,0,3
"2073","103552442","10399102",0,"2",0,2,0,0,2
"2074","103552445","10349682",0,"2",1,0,0,0,0
"2075","103552454","10458666",0,"2",1,0,0,0,0
"2076","103552464","9003798",0,"3",1,0,0,0,0
"2077","103552477","10438627",0,"3",0,1,1,0,2
"2078","103552486","10336015",0,"3",0,0,2,0,2
"2079","103552487","10336015",0,"3",1,0,0,0,0
"2080","103552498","10501596",0,"2",1,0,0,0,0
"2081","103552500","10490543",0,"2",0,0,2,0,2
"2082","103552501","10490543",0,"2",1,0,0,0,0
"2083","103552505","10457799",0,"2",1,0,0,0,0
"2084","103552508","9002272",0,"1",1,0,0,0,0
"2085","103552510","10449077",0,"3",1,0,0,0,0
"2086","103552539","10453688",0,"2",0,1,1,1,3
"2087","103552546","10453688",0,"2",1,0,0,0,0
"2088","103552553","9017466",0,"3",0,4,3,1,8
"2089","103552584","10540098",0,"2",0,2,2,0,4
"2090","103552603","10300122",0,"3",0,5,0,0,5
"2091","103552637","10286106",0,"3",1,0,0,0,0
"2092","103552646","9001262",0,"3",1,0,0,0,0
"2093","103552647","10396199",0,"2",1,0,0,0,0
"2094","103552648","9010932",0,"3",0,0,2,0,2
"2095","103552664","9007722",0,"1",1,0,0,0,0
"2096","103552665","10385753",0,"2",1,0,0,0,0
"2097","103552669","9030789",0,"3",1,0,0,0,0
"2098","103552670","9010932",0,"3",1,0,0,0,0
"2099","103552679","10363112",0,"1",1,0,0,0,0
"2100","103552691","10215547",0,"1",1,0,0,0,0
"2101","103552692","10463139",0,"1",1,0,0,0,0
"2102","103552698","10226863",0,"1",1,0,0,0,0
"2103","103552699","9003846",0,"3",0,1,1,0,2
"2104","103552700","10410093",0,"1",1,0,0,0,0
"2105","103552740","9001873",0,"2",0,1,2,0,3
"2106","103552742","9001873",0,"2",1,0,0,0,0
"2107","103552744","10411724",0,"3",0,3,0,0,3
"2108","103552760","10288322",0,"3",0,1,0,0,1
"2109","103552763","10266207",0,"2",1,0,0,0,0
"2110","103552764","9017466",0,"3",0,2,0,0,2
"2111","103552773","10385888",0,"3",0,2,2,0,4
"2112","103552785","10385888",0,"3",0,1,0,0,1
"2113","103552812","10275190",0,"2",1,0,0,0,0
"2114","103552839","9053322",0,"3",1,0,0,0,0
"2115","103552857","10516281",0,"3",0,1,1,0,2
"2116","103552861","9021031",0,"2",0,1,0,0,1
"2117","103552864","10540137",0,"2",0,1,3,0,4
"2118","103552866","9014191",0,"3",0,2,0,0,2
"2119","103552896","10374760",0,"3",1,0,0,0,0
"2120","103552902","10507759",0,"2",0,1,0,0,1
"2121","103552906","9005209",0,"3",1,0,0,0,0
"2122","103552907","10342516",0,"3",0,4,0,0,4
"2123","103552912","10528695",0,"2",1,0,0,0,0
"2124","103552913","10540137",0,"2",0,1,1,0,2
"2125","103552917","9012404",0,"3",1,0,0,0,0
"2126","103552920","9009454",0,"3",1,0,0,0,0
"2127","103552921","10272429",0,"3",1,0,0,0,0
"2128","103552927","10400787",0,"3",0,1,0,0,1
"2129","103552928","10443994",0,"3",1,0,0,0,0
"2130","103552933","10455709",0,"3",0,1,0,0,1
"2131","103553040","9005211",0,"3",1,0,0,0,0
"2132","103553045","10426840",0,"2",1,0,0,0,0
"2133","103553046","10287338",0,"3",0,2,0,0,2
"2134","103553050","9000198",0,"2",1,0,0,0,0
"2135","103553052","9013294",0,"3",1,0,0,0,0
"2136","103553055","9017526",0,"3",1,0,0,0,0
"2137","103553065","10509291",0,"2",0,2,1,0,3
"2138","103553075","10520491",0,"2",1,0,0,0,0
"2139","103553076","9385795",0,"3",0,3,1,0,4
"2140","103553084","9017778",0,"2",0,1,0,0,1
"2141","103553213","10219571",0,"2",1,0,0,0,0
"2142","103553239","10435431",0,"2",0,2,0,0,2
"2143","103553248","10226468",0,"2",0,4,0,0,4
"2144","103553250","9041825",0,"3",1,0,0,0,0
"2145","103553253","9092492",0,"3",0,3,0,0,3
"2146","103553260","10449728",0,"2",0,1,0,0,1
"2147","103553261","10460010",0,"2",0,0,2,0,2
"2148","103553262","9011071",0,"2",0,6,0,0,6
"2149","103553265","9015199",0,"2",1,0,0,0,0
"2150","103553271","10213985",0,"3",0,1,3,0,4
"2151","103553282","10415393",0,"1",0,1,1,0,2
"2152","103553344","10498337",0,"1",0,1,1,0,2
"2153","103553362","9011158",0,"2",0,0,1,0,1
"2154","103553367","9006991",0,"1",1,0,0,0,0
"2155","103553383","9419024",0,"1",1,0,0,0,0
"2156","103553387","10321800",0,"3",0,3,0,0,3
"2157","103553390","10295731",0,"2",0,1,0,0,1
"2158","103553391","10357706",0,"3",0,1,1,0,2
"2159","103553392","9015560",0,"3",0,1,0,0,1
"2160","103553401","10484584",0,"3",0,0,1,0,1
"2161","103553419","9001245",0,"3",1,0,0,0,0
"2162","103553420","10421147",0,"3",0,2,1,0,3
"2163","103553421","10429778",0,"3",0,2,2,0,4
"2164","103553469","9055482",0,"3",0,1,2,0,3
"2165","103553470","9014309",0,"2",0,2,0,0,2
"2166","103553471","10483502",0,"3",0,1,1,0,2
"2167","103553485","10528125",0,"3",0,1,0,0,1
"2168","103553493","9007093",0,"3",1,0,0,0,0
"2169","103553497","10540218",0,"2",1,0,0,0,0
"2170","103553519","9010813",0,"3",0,0,1,0,1
"2171","103553533","10283664",0,"3",0,1,0,0,1
"2172","103553534","10451868",0,"3",0,1,0,0,1
"2173","103553544","10528245",0,"2",0,0,1,0,1
"2174","103553550","10379947",0,"2",1,0,0,0,0
"2175","103553555","10503892",0,"2",1,0,0,0,0
"2176","103553595","9016335",0,"2",0,1,0,0,1
"2177","103553597","10494481",0,"2",1,0,0,0,0
"2178","103553655","9005519",0,"2",1,0,0,0,0
"2179","103553657","9017491",0,"2",1,0,0,0,0
"2180","103553682","9001165",0,"3",1,0,0,0,0
"2181","103553710","10527574",0,"2",1,0,0,0,0
"2182","103553808","10456032",0,"3",0,1,0,0,1
"2183","103553813","10260868",0,"2",1,0,0,0,0
"2184","103553817","9005900",0,"3",0,2,0,0,2
"2185","103553859","9016346",0,"2",0,0,1,1,2
"2186","103553860","9016346",0,"2",1,0,0,0,0
"2187","103553924","10482581",0,"3",1,0,0,0,0
"2188","103553925","10225725",0,"2",0,1,0,0,1
"2189","103553928","10516708",0,"3",1,0,0,0,0
"2190","103553932","9009640",1,"2",1,0,0,0,0
"2191","103553936","10466233",0,"3",0,1,1,0,2
"2192","103553942","10466233",0,"3",1,0,0,0,0
"2193","103553945","9389787",0,"3",1,0,0,0,0
"2194","103553948","10283927",0,"2",1,0,0,0,0
"2195","103553954","10289589",0,"2",1,0,0,0,0
"2196","103553955","10296056",0,"3",0,2,0,0,2
"2197","103553956","10353377",1,"2",1,0,0,0,0
"2198","103553957","10246470",1,"3",0,1,2,0,3
"2199","103553959","10288961",0,"3",0,1,0,0,1
"2200","103553960","10522414",0,"2",0,1,0,0,1
"2201","103553961","9421922",1,"3",0,1,0,0,1
"2202","103553962","10511705",0,"3",1,0,0,0,0
"2203","103553965","9001036",0,"2",1,0,0,0,0
"2204","103553971","10479528",0,"3",1,0,0,0,0
"2205","103553977","10282582",0,"2",1,0,0,0,0
"2206","103553978","10405628",0,"1",1,0,0,0,0
"2207","103553985","9015823",0,"2",1,0,0,0,0
"2208","103553986","10347903",0,"2",1,0,0,0,0
"2209","103553987","9001994",0,"1",1,0,0,0,0
"2210","103553988","9057968",0,"2",0,1,0,0,1
"2211","103553989","10502997",0,"2",1,0,0,0,0
"2212","103553990","9004601",0,"3",0,1,0,0,1
"2213","103553993","10420952",0,"2",0,1,1,0,2
"2214","103553994","10258618",0,"3",0,1,0,0,1
"2215","103554011","9010011",0,"3",1,0,0,0,0
"2216","103554012","10287399",0,"2",0,3,0,0,3
"2217","103554016","10503030",0,"2",0,1,1,0,2
"2218","103554026","10493934",0,"2",0,2,2,1,5
"2219","103554028","10493934",0,"2",1,0,0,0,0
"2220","103554030","10239236",0,"3",0,2,0,0,2
"2221","103554031","10356597",0,"3",1,0,0,0,0
"2222","103554032","10507828",0,"2",0,0,1,1,2
"2223","103554050","10507828",0,"2",1,0,0,0,0
"2224","103554052","9016792",0,"2",1,0,0,0,0
"2225","103554057","9057507",0,"2",0,1,0,0,1
"2226","103554059","9009427",0,"2",1,0,0,0,0
"2227","103554066","10377526",0,"3",0,1,1,0,2
"2228","103554071","9014777",1,"2",1,0,0,0,0
"2229","103554073","10430908",0,"2",0,0,1,0,1
"2230","103554074","10508365",0,"1",1,0,0,0,0
"2231","103554078","10507825",0,"2",1,0,0,0,0
"2232","103554080","10192302",0,"3",1,0,0,0,0
"2233","103554086","9012785",0,"2",1,0,0,0,0
"2234","103554098","9003510",0,"2",1,0,0,0,0
"2235","103554100","10298538",0,"2",1,0,0,0,0
"2236","103554112","10439708",0,"2",1,0,0,0,0
"2237","103554113","9348843",0,"2",1,0,0,0,0
"2238","103554114","10347149",0,"3",0,0,4,0,4
"2239","103554120","10347149",0,"3",1,0,0,0,0
"2240","103554131","10364753",0,"3",0,1,1,0,2
"2241","103554137","10364753",0,"3",1,0,0,0,0
"2242","103554140","10245519",0,"3",0,1,1,0,2
"2243","103554149","10540304",0,"2",1,0,0,0,0
"2244","103554165","9011790",0,"2",1,0,0,0,0
"2245","103554166","9011491",0,"3",1,0,0,0,0
"2246","103554184","10485421",0,"3",0,1,1,0,2
"2247","103554186","10507002",0,"3",1,0,0,0,0
"2248","103554189","10518261",0,"3",1,0,0,0,0
"2249","103554190","9050255",0,"2",1,0,0,0,0
"2250","103554196","10347893",0,"2",1,0,0,0,0
"2251","103554199","10464367",0,"3",0,1,4,2,7
"2252","103554208","10464367",0,"3",1,0,0,0,0
"2253","103554233","9002219",0,"3",0,2,1,0,3
"2254","103554242","10540321",0,"3",0,4,0,0,4
"2255","103554243","10336535",0,"2",1,0,0,0,0
"2256","103554264","10376926",0,"3",1,0,0,0,0
"2257","103554268","10525911",0,"3",1,0,0,0,0
"2258","103554270","10222229",0,"2",0,1,1,0,2
"2259","103554273","10204321",0,"3",1,0,0,0,0
"2260","103554277","9017833",0,"3",1,0,0,0,0
"2261","103554280","10353609",0,"2",0,1,1,2,4
"2262","103554284","10353609",0,"2",1,0,0,0,0
"2263","103554287","10507241",0,"2",0,2,1,0,3
"2264","103554298","9011993",0,"3",0,2,0,0,2
"2265","103554300","10368076",0,"3",0,1,0,0,1
"2266","103554309","10530095",0,"3",1,0,0,0,0
"2267","103554317","9022925",0,"3",1,0,0,0,0
"2268","103554354","10540334",0,"3",0,1,0,0,1
"2269","103554359","10456567",0,"2",1,0,0,0,0
"2270","103554366","10481228",0,"2",1,0,0,0,0
"2271","103554382","9004482",0,"2",1,0,0,0,0
"2272","103554388","9009504",0,"3",0,0,1,0,1
"2273","103554389","9009504",0,"3",1,0,0,0,0
"2274","103554396","10235144",0,"2",0,1,0,0,1
"2275","103554398","9045081",0,"2",0,0,1,0,1
"2276","103554406","9045081",0,"2",1,0,0,0,0
"2277","103554409","10463909",0,"2",0,1,0,0,1
"2278","103554419","10435705",0,"1",1,0,0,0,0
"2279","103554424","9005256",0,"3",1,0,0,0,0
"2280","103554427","9006682",0,"3",0,1,0,0,1
"2281","103554457","10407279",0,"2",0,3,0,0,3
"2282","103554459","10326080",0,"2",0,1,2,2,5
"2283","103554471","9008274",0,"2",0,1,0,0,1
"2284","103554478","9002219",0,"3",1,0,0,0,0
"2285","103554494","10460987",0,"2",1,0,0,0,0
"2286","103554501","10397289",0,"2",1,0,0,0,0
"2287","103554508","10298030",0,"2",0,1,0,0,1
"2288","103554553","10278960",0,"2",0,1,0,0,1
"2289","103554557","9002557",0,"3",0,1,3,0,4
"2290","103554568","10319734",0,"2",0,1,1,0,2
"2291","103554571","9417218",0,"2",1,0,0,0,0
"2292","103554573","9018882",0,"2",1,0,0,0,0
"2293","103554580","9002557",0,"3",0,1,3,0,4
"2294","103554637","9015419",0,"3",1,0,0,0,0
"2295","103554638","10507450",0,"2",0,1,1,1,3
"2296","103554644","10304453",0,"3",0,3,0,0,3
"2297","103554654","9005053",0,"3",1,0,0,0,0
"2298","103554663","10394463",0,"2",0,2,0,0,2
"2299","103554664","10374849",0,"2",1,0,0,0,0
"2300","103554670","9004313",0,"3",1,0,0,0,0
"2301","103554671","10475557",0,"2",1,0,0,0,0
"2302","103554684","10540376",0,"3",0,2,0,0,2
"2303","103554690","9043672",0,"3",1,0,0,0,0
"2304","103554702","10432665",0,"3",0,3,0,0,3
"2305","103554707","10540379",0,"2",1,0,0,0,0
"2306","103554739","10402484",0,"2",1,0,0,0,0
"2307","103554747","10493006",0,"3",1,0,0,0,0
"2308","103554748","10190346",0,"3",1,0,0,0,0
"2309","103554751","10232925",0,"3",0,2,0,0,2
"2310","103554752","9403280",0,"3",1,0,0,0,0
"2311","103554753","9398089",0,"3",0,1,1,0,2
"2312","103554754","10399061",0,"3",0,2,1,0,3
"2313","103554760","10468075",0,"3",0,1,1,1,3
"2314","103554768","9008656",0,"3",1,0,0,0,0
"2315","103554770","9008656",0,"3",0,2,0,0,2
"2316","103554783","10468075",0,"3",1,0,0,0,0
"2317","103554803","10507450",0,"2",1,0,0,0,0
"2318","103554810","10246095",0,"2",1,0,0,0,0
"2319","103554812","10507633",0,"2",1,0,0,0,0
"2320","103554840","10345413",0,"3",1,0,0,0,0
"2321","103554922","10540410",0,"1",1,0,0,0,0
"2322","103554924","9012294",0,"2",1,0,0,0,0
"2323","103554962","10297905",0,"3",1,0,0,0,0
"2324","103554979","10540419",0,"3",1,0,0,0,0
"2325","103555017","9343410",0,"2",1,0,0,0,0
"2326","103555037","10394906",0,"2",0,1,0,0,1
"2327","103555042","10222894",0,"3",1,0,0,0,0
"2328","103555052","10393513",0,"3",0,0,1,0,1
"2329","103555074","9007224",0,"3",0,2,1,2,5
"2330","103555077","10480428",0,"1",1,0,0,0,0
"2331","103555080","10300225",0,"2",1,0,0,0,0
"2332","103555081","10461256",0,"2",0,1,2,0,3
"2333","103555082","9007224",0,"3",1,0,0,0,0
"2334","103555085","9012390",0,"2",1,0,0,0,0
"2335","103555100","10499855",0,"3",0,3,2,2,7
"2336","103555102","10515406",0,"2",1,0,0,0,0
"2337","103555121","10497804",0,"2",0,2,0,0,2
"2338","103555180","10379083",0,"3",0,1,0,0,1
"2339","103555181","10369731",0,"3",1,0,0,0,0
"2340","103555207","9406883",0,"2",1,0,0,0,0
"2341","103555211","10318494",0,"2",1,0,0,0,0
"2342","103555214","10189358",0,"2",1,0,0,0,0
"2343","103555220","9016942",0,"3",1,0,0,0,0
"2344","103555224","10371707",0,"3",0,1,0,0,1
"2345","103555244","10500548",0,"2",1,0,0,0,0
"2346","103555263","10489859",0,"2",1,0,0,0,0
"2347","103555264","10398570",0,"2",0,1,0,0,1
"2348","103555268","10336494",0,"3",1,0,0,0,0
"2349","103555272","10407403",0,"3",0,1,0,0,1
"2350","103555278","9017039",0,"3",1,0,0,0,0
"2351","103555321","10540481",0,"3",0,2,0,0,2
"2352","103555339","10519438",0,"2",1,0,0,0,0
"2353","103555340","10364757",0,"2",0,1,0,0,1
"2354","103555341","10327553",0,"2",0,1,1,0,2
"2355","103555342","9417216",0,"2",0,2,0,0,2
"2356","103555344","9058198",0,"2",1,0,0,0,0
"2357","103555349","10438053",0,"2",1,0,0,0,0
"2358","103555356","10413992",0,"2",0,1,0,0,1
"2359","103555359","9056058",0,"3",1,0,0,0,0
"2360","103555368","9001241",0,"3",1,0,0,0,0
"2361","103555371","10501257",0,"1",1,0,0,0,0
"2362","103555384","10470629",0,"3",1,0,0,0,0
"2363","103555388","9424683",0,"2",1,0,0,0,0
"2364","103555389","9074726",0,"2",0,2,0,0,2
"2365","103555391","10418919",0,"3",0,1,1,0,2
"2366","103555397","10411252",0,"2",0,1,0,0,1
"2367","103555406","9015580",0,"3",0,1,1,0,2
"2368","103555439","10376655",0,"2",0,1,0,0,1
"2369","103555441","10358929",0,"3",1,0,0,0,0
"2370","103555448","10501858",0,"2",0,1,0,0,1
"2371","103555464","10230608",0,"3",0,2,0,0,2
"2372","103555467","9403423",0,"3",0,2,0,0,2
"2373","103555514","10256358",0,"2",1,0,0,0,0
"2374","103555515","10520696",0,"2",1,0,0,0,0
"2375","103555516","10400612",0,"3",1,0,0,0,0
"2376","103555517","10400609",0,"3",1,0,0,0,0
"2377","103555520","9016463",0,"3",1,0,0,0,0
"2378","103555620","10540530",0,"2",1,0,0,0,0
"2379","103555650","10243591",0,"3",0,3,0,0,3
"2380","103555659","10351783",0,"1",1,0,0,0,0
"2381","103555695","9042979",0,"3",0,3,2,0,5
"2382","103555703","10230265",0,"2",1,0,0,0,0
"2383","103555704","10263766",0,"3",1,0,0,0,0
"2384","103555706","10489825",0,"3",1,0,0,0,0
"2385","103555708","9009709",0,"3",1,0,0,0,0
"2386","103555758","9409868",0,"3",1,0,0,0,0
"2387","103555867","9058492",0,"3",1,0,0,0,0
"2388","103555893","10445640",0,"2",1,0,0,0,0
"2389","103555898","10411081",0,"2",0,1,1,0,2
"2390","103555899","9058498",0,"2",1,0,0,0,0
"2391","103555905","9058517",0,"3",0,0,1,0,1
"2392","103555906","9094873",0,"3",1,0,0,0,0
"2393","103555918","10507462",0,"2",0,0,2,0,2
"2394","103555919","9058531",0,"2",0,0,3,0,3
"2395","103555933","10507462",0,"2",1,0,0,0,0
"2396","103555935","10442525",0,"2",1,0,0,0,0
"2397","103555936","10317997",0,"3",1,0,0,0,0
"2398","103555938","9053975",0,"2",1,0,0,0,0
"2399","103555939","9057584",0,"2",0,1,2,0,3
"2400","103555943","10507456",0,"2",0,0,0,1,1
"2401","103555944","9058782",0,"2",0,0,2,0,2
"2402","103555945","10507456",0,"2",1,0,0,0,0
"2403","103555952","9060073",0,"2",1,0,0,0,0
"2404","103555953","10377890",0,"2",1,0,0,0,0
"2405","103555954","10507285",0,"3",1,0,0,0,0
"2406","103555959","10507429",0,"1",0,0,1,1,2
"2407","103555960","9385984",0,"2",1,0,0,0,0
"2408","103555961","9058508",0,"3",1,0,0,0,0
"2409","103555962","10377722",0,"2",1,0,0,0,0
"2410","103555964","10507429",0,"1",1,0,0,0,0
"2411","103555967","10507442",0,"3",1,0,0,0,0
"2412","103555975","9058527",0,"3",1,0,0,0,0
"2413","103555976","9057592",0,"3",1,0,0,0,0
"2414","103555980","10318004",0,"3",1,0,0,0,0
"2415","103555992","9058503",0,"2",1,0,0,0,0
