field_1,lat,long,input_address,estblishment in ent dist_IsEnt
3607,43.8301419,-79.2335726,"75 OASIS BLVD , Toronto, ON, Canada",
3608,43.6865567,-79.3081849,"2265 DANFORTH AVE , Toronto, ON, Canada",
3609,43.682999,-79.4200355,"538 ST CLAIR AVE W, Toronto, ON, Canada",
3610,43.8090758,-79.1971552,"38 THORNMOUNT DR , Toronto, ON, Canada",
3611,43.6686806,-79.3072581,"1860 QUEEN ST E, Toronto, ON, Canada",
3612,43.6594304,-79.3479628,"758 QUEEN ST E, Toronto, ON, Canada",
3613,43.6816428,-79.4735266,"605 ROGERS RD , Toronto, ON, Canada",
3614,43.6851346,-79.556537,"315 THE WESTWAY  , Toronto, ON, Canada",
3615,43.6796994,-79.4359935,"954 ST CLAIR AVE W, Toronto, ON, Canada",
3616,43.7873133,-79.2675887,"4435 SHEPPARD AVE E, Toronto, ON, Canada",
3617,43.6933072,-79.4618078,"2216 EGLINTON AVE W, Toronto, ON, Canada",
3618,43.6805738,-79.2856111,"993 KINGSTON RD , Toronto, ON, Canada",
3619,43.7417709,-79.2611709,"1057 MIDLAND AVE , Toronto, ON, Canada",
3620,43.7473264,-79.2836113,"2181 LAWRENCE AVE E, Toronto, ON, Canada",
3621,43.7862021,-79.4734166,"2071 STEELES AVE W, Toronto, ON, Canada",
3622,43.6655774,-79.3973432,"15 DEVONSHIRE PL , Toronto, ON, Canada",
3623,43.7660368,-79.5190752,"399 DRIFTWOOD AVE , Toronto, ON, Canada",
3624,43.7462481,-79.4743172,"75 CARL HALL RD , Toronto, ON, Canada",
3625,43.6982465,-79.4515853,"2442 DUFFERIN ST , Toronto, ON, Canada",
3626,43.7466056,-79.5331727,"155 DEERHIDE CRES , Toronto, ON, Canada",
3627,43.7371916,-79.4360222,"316 WILSON AVE , Toronto, ON, Canada",
3628,43.7928839,-79.2391237,"5097 SHEPPARD AVE E, Toronto, ON, Canada",
3629,43.7440939,-79.3266481,"40 UNDERHILL DR , Toronto, ON, Canada",
3630,43.7800728,-79.2311696,"22 TUXEDO CRT , Toronto, ON, Canada",
3631,43.7463831,-79.4087164,"4110 YONGE ST , Toronto, ON, Canada",
3632,43.729347,-79.403076,"3269 YONGE ST , Toronto, ON, Canada",
3633,43.6542138,-79.4193016,"735 COLLEGE ST , Toronto, ON, Canada",
3634,43.6938398,-79.3101897,"213 OAK PARK AVE , Toronto, ON, Canada",
3635,43.7780245,-79.2632581,"1755 BRIMLEY RD , Toronto, ON, Canada",
3636,43.6558,-79.4118219,"548 COLLEGE ST , Toronto, ON, Canada",
3637,43.7227926,-79.5095037,"2208 JANE ST , Toronto, ON, Canada",
3638,43.6657118,-79.4700525,"3020 DUNDAS ST W, Toronto, ON, Canada",
3639,43.7853384,-79.4734434,"81 GERRY FITZGERALD DR , Toronto, ON, Canada",
3640,43.6530983,-79.3754654,"127 CHURCH ST , Toronto, ON, Canada",
3641,43.6490285,-79.3742463,"34 CHURCH ST , Toronto, ON, Canada",
3642,43.6829397,-79.418491,"505 ST CLAIR AVE W, Toronto, ON, Canada",
3643,43.6646974,-79.4127464,"593 BLOOR ST W, Toronto, ON, Canada",
3644,43.7633782,-79.4895042,"1315 FINCH AVE W, Toronto, ON, Canada",
3645,43.6497549,-79.4206524,"249 OSSINGTON AVE , Toronto, ON, Canada",
3646,43.6852565,-79.3155285,"1952 DANFORTH AVE , Toronto, ON, Canada",
3647,43.7561542,-79.5188713,"1989 FINCH AVE W, Toronto, ON, Canada",
3648,43.667791,-79.3695144,"580 PARLIAMENT ST , Toronto, ON, Canada",
3649,43.6708274,-79.2971629,"2070 QUEEN ST E, Toronto, ON, Canada",
3650,43.6539719,-79.4001153,"29 ST ANDREW ST , Toronto, ON, Canada",
3651,43.6436385,-79.3918724,"340 FRONT ST W, Toronto, ON, Canada",1
3652,43.756368,-79.5161281,"3959 JANE ST , Toronto, ON, Canada",
3653,43.7288337,-79.4034703,"3222 YONGE ST , Toronto, ON, Canada",
3654,43.7715596,-79.1864585,"4516 KINGSTON RD , Toronto, ON, Canada",
3655,43.7480624,-79.5217418,"248 EDDYSTONE AVE , Toronto, ON, Canada",
3656,43.7023312,-79.5626607,"2 RONSON DR , Toronto, ON, Canada",
3657,43.7263483,-79.2968635,"1896 EGLINTON AVE E, Toronto, ON, Canada",
3658,43.7111067,-79.5727223,"195 REXDALE BLVD , Toronto, ON, Canada",
3659,43.7606043,-79.4543149,"100 ELDER ST , Toronto, ON, Canada",
3660,43.6553504,-79.4145817,"608 COLLEGE ST , Toronto, ON, Canada",
3661,43.6541991,-79.4004042,"36 ST ANDREW ST , Toronto, ON, Canada",
3662,43.6453748,-79.3913311,"51 MERCER ST , Toronto, ON, Canada",1
3663,43.7519563,-79.2602904,"2715 LAWRENCE AVE E, Toronto, ON, Canada",
3664,43.6858505,-79.347669,"914 PAPE AVE , Toronto, ON, Canada",
3665,43.6801102,-79.3400562,"868 DANFORTH AVE , Toronto, ON, Canada",
3666,43.6487437,-79.3851654,"165 UNIVERSITY AVE , Toronto, ON, Canada",
3667,43.656028,-79.4024067,"285 AUGUSTA AVE , Toronto, ON, Canada",
3668,43.6439189,-79.4041711,"720 KING ST W, Toronto, ON, Canada",
3669,43.7005834,-79.396869,"1993 YONGE ST , Toronto, ON, Canada",
3670,43.7013197,-79.3970562,"2021 YONGE ST , Toronto, ON, Canada",
3671,43.791338,-79.418859,"6114 YONGE ST , Toronto, ON, Canada",
3672,43.6507515,-79.3880479,"180 QUEEN ST W, Toronto, ON, Canada",
3673,43.626893,-79.501103,"716 THE QUEENSWAY  , Toronto, ON, Canada",
3674,43.6358426,-79.3970733,"627 QUEENS QUAY  W, Toronto, ON, Canada",
3675,43.689051,-79.496329,"1300 WESTON RD , Toronto, ON, Canada",
3676,43.732711,-79.4577197,"600 WILSON AVE , Toronto, ON, Canada",
3677,43.6596613,-79.4374495,"1180 BLOOR ST W, Toronto, ON, Canada",
3678,43.7207355,-79.2410236,"21 BRIMLEY RD , Toronto, ON, Canada",
3679,43.6904436,-79.5764987,"644 DIXON RD , Toronto, ON, Canada",
3680,43.6774458,-79.5871085,"61 INTERNATIONAL BLVD , Toronto, ON, Canada",
3681,43.753218,-79.561617,"186 GRACEDALE BLVD , Toronto, ON, Canada",
3682,43.6745906,-79.4315257,"1147 DAVENPORT RD , Toronto, ON, Canada",
3683,43.7007654,-79.5175109,"1937 WESTON RD , Toronto, ON, Canada",
3684,43.6732712,-79.2858542,"2266 QUEEN ST E, Toronto, ON, Canada",
3685,43.6771657,-79.4459168,"1245 ST CLAIR AVE W, Toronto, ON, Canada",
3686,43.6936422,-79.2748422,"3555 DANFORTH AVE , Toronto, ON, Canada",
3687,43.6824635,-79.328522,"1360 DANFORTH AVE , Toronto, ON, Canada",
3688,43.6933155,-79.2789682,"3312 DANFORTH AVE , Toronto, ON, Canada",
3689,43.7114857,-79.3990119,"2463 YONGE ST , Toronto, ON, Canada",
3690,43.6362608,-79.3997013,"553 LAKE SHORE BLVD W, Toronto, ON, Canada",
3691,43.6570353,-79.3585676,"510 QUEEN ST E, Toronto, ON, Canada",
3692,43.6867695,-79.4383172,"349 OAKWOOD AVE , Toronto, ON, Canada",
3693,43.7567709,-79.5150848,"1911 FINCH AVE W, Toronto, ON, Canada",
3694,43.7182278,-79.4297011,"3030 BATHURST ST , Toronto, ON, Canada",
3695,43.6435428,-79.3760259,"16 YONGE ST , Toronto, ON, Canada",
3696,43.6828728,-79.391517,"1177 YONGE ST , Toronto, ON, Canada",
3697,43.6599324,-79.3663774,"330 PARLIAMENT ST , Toronto, ON, Canada",
3698,43.7707695,-79.5112577,"1 SHOREHAM DR , Toronto, ON, Canada",
3699,43.6499731,-79.4502335,"363 RONCESVALLES AVE , Toronto, ON, Canada",
3700,43.6655683,-79.409634,"486 BLOOR ST W, Toronto, ON, Canada",
3701,43.7375211,-79.4348943,"284 WILSON AVE , Toronto, ON, Canada",
3702,43.688208,-79.3481508,"1015 PAPE AVE , Toronto, ON, Canada",
3703,43.6906625,-79.291803,"2980 DANFORTH AVE , Toronto, ON, Canada",
3704,43.6485535,-79.5285419,"4917 DUNDAS ST W, Toronto, ON, Canada",
3705,43.727112,-79.4035165,"11 BEDFORD PARK AVE , Toronto, ON, Canada",
3706,43.7737245,-79.3406738,"105 PARKWAY FOREST DR , Toronto, ON, Canada",
3707,43.7833885,-79.4452682,"475 PATRICIA AVE , Toronto, ON, Canada",
3708,43.7550466,-79.4424165,"668 SHEPPARD AVE W, Toronto, ON, Canada",
3709,43.6266865,-79.476859,"58 MARINE PARADE DR , Toronto, ON, Canada",
3710,43.7093918,-79.2481405,"2471 KINGSTON RD , Toronto, ON, Canada",
3711,43.7771444,-79.4145521,"5445 YONGE ST , Toronto, ON, Canada",
3712,43.7182791,-79.5153948,"58 BEVERLY HILLS DR , Toronto, ON, Canada",
3713,43.7900263,-79.3533231,"3105 DON MILLS RD , Toronto, ON, Canada",
3714,43.7179855,-79.5115432,"55 BEVERLY HILLS DR , Toronto, ON, Canada",
3715,43.646237,-79.383325,"33 UNIVERSITY AVE , Toronto, ON, Canada",
3716,43.7893901,-79.4171621,"6005 YONGE ST , Toronto, ON, Canada",
3717,43.6952411,-79.3980512,"19 LASCELLES BLVD , Toronto, ON, Canada",
3718,43.6708595,-79.3934235,"116 YORKVILLE AVE , Toronto, ON, Canada",
3719,43.8130047,-79.3000558,"2030 MCNICOLL AVE , Toronto, ON, Canada",
3720,43.6862793,-79.3108507,"2152 DANFORTH AVE , Toronto, ON, Canada",
3721,43.6733566,-79.2849546,"2282 QUEEN ST E, Toronto, ON, Canada",
3722,43.6801655,-79.2891237,"917 KINGSTON RD , Toronto, ON, Canada",
3723,43.7053969,-79.3752902,"1566 BAYVIEW AVE , Toronto, ON, Canada",
3724,43.6574088,-79.3829059,"23 ELM ST , Toronto, ON, Canada",
3725,43.7759949,-79.2321246,"1150 MARKHAM RD , Toronto, ON, Canada",
3726,43.6747051,-79.5885065,"33 CARLINGVIEW DR , Toronto, ON, Canada",
3727,43.7520129,-79.5424518,"2347 FINCH AVE W, Toronto, ON, Canada",
3728,43.6191518,-79.5106746,"164 EVANS AVE , Toronto, ON, Canada",
3729,43.6597624,-79.366276,"324 PARLIAMENT ST , Toronto, ON, Canada",
3730,43.6557682,-79.4122195,"558 COLLEGE ST , Toronto, ON, Canada",
3731,43.6834058,-79.4815373,"878 WESTON RD , Toronto, ON, Canada",
3732,43.7542229,-79.351379,"861 YORK MILLS RD , Toronto, ON, Canada",
3733,43.6463105,-79.3927543,"388 KING ST W, Toronto, ON, Canada",1
3734,43.6912508,-79.2883029,"3075 DANFORTH AVE , Toronto, ON, Canada",
3735,43.7674454,-79.2289224,"840 MARKHAM RD , Toronto, ON, Canada",
3736,43.719817,-79.3315509,"250 FERRAND DR , Toronto, ON, Canada",
3737,43.7288719,-79.4028419,"3239 YONGE ST , Toronto, ON, Canada",
3738,43.832496,-79.2673128,"5631 STEELES AVE E, Toronto, ON, Canada",
3739,43.7303194,-79.4667476,"887 WILSON AVE , Toronto, ON, Canada",
3740,43.6149922,-79.559314,"1830 THE QUEENSWAY  , Toronto, ON, Canada",
3741,43.7048682,-79.3498238,"25 OVERLEA BLVD , Toronto, ON, Canada",
3742,43.6681907,-79.4049466,"16 SPADINA RD , Toronto, ON, Canada",
3743,43.661167,-79.4299031,"990 BLOOR ST W, Toronto, ON, Canada",
3744,43.6589379,-79.3490642,"727 QUEEN ST E, Toronto, ON, Canada",
3745,43.7127099,-79.4019945,"70 ST CLEMENTS AVE , Toronto, ON, Canada",
3746,43.7588941,-79.3150009,"2167 VICTORIA PARK AVE , Toronto, ON, Canada",
3747,43.6718027,-79.3245685,"1346 GERRARD ST E, Toronto, ON, Canada",
3748,43.6373502,-79.4250897,"159 LIBERTY ST , Toronto, ON, Canada",
3749,43.6656754,-79.470539,"3034 DUNDAS ST W, Toronto, ON, Canada",
3750,43.7264504,-79.2827718,"127 MANVILLE RD , Toronto, ON, Canada",
3751,43.6623883,-79.3722093,"333 SHERBOURNE ST , Toronto, ON, Canada",
3752,43.669814,-79.3022424,"1987 QUEEN ST E, Toronto, ON, Canada",
3753,43.761468,-79.3526504,"225 DUNCAN MILL RD , Toronto, ON, Canada",
3754,43.6894538,-79.2681229,"1539 KINGSTON RD , Toronto, ON, Canada",
3755,43.5965195,-79.5237724,"3285 LAKE SHORE BLVD W, Toronto, ON, Canada",
3756,43.7087053,-79.4531391,"2915 DUFFERIN ST , Toronto, ON, Canada",
3757,43.6551878,-79.4159218,"644 COLLEGE ST , Toronto, ON, Canada",
3758,43.6474586,-79.5100673,"2995 BLOOR ST W, Toronto, ON, Canada",
3759,43.6436416,-79.4046936,"740 KING ST W, Toronto, ON, Canada",
3760,43.7659901,-79.5196678,"4505 JANE ST , Toronto, ON, Canada",
3761,43.7744723,-79.3221478,"2581 VICTORIA PARK AVE , Toronto, ON, Canada",
3762,43.6589575,-79.5089642,"525 PRINCE EDWARD DR N, Toronto, ON, Canada",
3763,43.7376494,-79.2437458,"2829 EGLINTON AVE E, Toronto, ON, Canada",
3764,43.7294799,-79.4322522,"3546 BATHURST ST , Toronto, ON, Canada",
3765,43.6655814,-79.4694409,"2998 DUNDAS ST W, Toronto, ON, Canada",
3766,43.645556,-79.3947098,"69 SPADINA AVE , Toronto, ON, Canada",1
3767,43.7716769,-79.251827,"1615 ELLESMERE RD , Toronto, ON, Canada",
3768,43.7086125,-79.2502211,"2422 KINGSTON RD , Toronto, ON, Canada",
3769,43.7110494,-79.3989276,"2451 YONGE ST , Toronto, ON, Canada",
3770,43.7232876,-79.290478,"18 LEBOVIC AVE , Toronto, ON, Canada",
3771,43.6831351,-79.4199253,"536 ST CLAIR AVE W, Toronto, ON, Canada",
3772,43.6539239,-79.3766814,"56 QUEEN ST E, Toronto, ON, Canada",
3773,43.7128345,-79.3915539,"957 MOUNT PLEASANT RD , Toronto, ON, Canada",
3774,43.6438713,-79.3968898,"432 WELLINGTON ST W, Toronto, ON, Canada",
3775,43.6447458,-79.3907054,"255 WELLINGTON ST W, Toronto, ON, Canada",1
3776,43.675225,-79.4058664,"238 DUPONT ST , Toronto, ON, Canada",
3777,43.7611054,-79.2252686,"665 MARKHAM RD , Toronto, ON, Canada",
3778,43.6090384,-79.5618179,"150 SHERWAY DR , Toronto, ON, Canada",
3779,43.7073511,-79.4429651,"280 VIEWMOUNT AVE , Toronto, ON, Canada",
3780,43.6788681,-79.4401064,"1084 ST CLAIR AVE W, Toronto, ON, Canada",
3781,43.6498482,-79.4501662,"357 RONCESVALLES AVE , Toronto, ON, Canada",
3782,43.7263811,-79.2833419,"130 MANVILLE RD , Toronto, ON, Canada",
3783,43.6252431,-79.5082823,"820 THE QUEENSWAY  , Toronto, ON, Canada",
3784,43.7516322,-79.5153938,"2845 JANE ST , Toronto, ON, Canada",
3785,43.7312473,-79.2697906,"2359 EGLINTON AVE E, Toronto, ON, Canada",
3786,43.6646017,-79.4023841,"673 SPADINA AVE , Toronto, ON, Canada",
3787,43.7162648,-79.2831249,"720 WARDEN AVE , Toronto, ON, Canada",
3788,43.732124,-79.3062997,"1678 VICTORIA PARK AVE , Toronto, ON, Canada",
3789,43.7836972,-79.476293,"868 MAGNETIC DR , Toronto, ON, Canada",
3790,43.6907185,-79.5767388,"648 DIXON RD , Toronto, ON, Canada",
3791,43.6811488,-79.429665,"788 ST CLAIR AVE W, Toronto, ON, Canada",
3792,43.7306692,-79.456223,"100 BILLY BISHOP WAY , Toronto, ON, Canada",
3793,43.6587964,-79.384391,"44 GERRARD ST W, Toronto, ON, Canada",
3794,43.6021941,-79.5000653,"2788 LAKE SHORE BLVD W, Toronto, ON, Canada",
3795,43.6871948,-79.4465938,"2075 DUFFERIN ST , Toronto, ON, Canada",
3796,43.6480213,-79.5094143,"2976 BLOOR ST W, Toronto, ON, Canada",
3797,43.717554,-79.4291563,"3003 BATHURST ST , Toronto, ON, Canada",
3798,43.5995337,-79.510233,"3067 LAKE SHORE BLVD W, Toronto, ON, Canada",
3799,43.6031228,-79.5389937,"434 HORNER AVE , Toronto, ON, Canada",
3800,43.6757763,-79.3201086,"355 COXWELL AVE , Toronto, ON, Canada",
3801,43.6634065,-79.4185575,"731 BLOOR ST W, Toronto, ON, Canada",
3802,43.7588125,-79.4938435,"120 DERRYDOWN RD , Toronto, ON, Canada",
3803,43.6584486,-79.4416846,"1261 BLOOR ST W, Toronto, ON, Canada",
3804,43.64006,-79.4198126,"85 HANNA AVE , Toronto, ON, Canada",
3805,43.7326825,-79.3796244,"2365 BAYVIEW AVE , Toronto, ON, Canada",
3806,43.7721002,-79.3322344,"201 CONSUMERS RD , Toronto, ON, Canada",
3807,43.7456819,-79.3641527,"50 DENLOW BLVD , Toronto, ON, Canada",
3808,43.7943731,-79.353754,"3555 DON MILLS RD , Toronto, ON, Canada",
3809,43.778429,-79.3502717,"35 ESTERBROOKE AVE , Toronto, ON, Canada",
3810,43.7699277,-79.2816622,"1975 KENNEDY RD , Toronto, ON, Canada",
3811,43.7547042,-79.4590043,"272 CODSELL AVE , Toronto, ON, Canada",
3812,43.7610046,-79.3510915,"275 DUNCAN MILL RD , Toronto, ON, Canada",
3813,43.7281538,-79.4780349,"1012 WILSON AVE , Toronto, ON, Canada",
3814,43.7267643,-79.4829999,"1116 WILSON AVE , Toronto, ON, Canada",
3815,43.6550133,-79.3863371,"175 DUNDAS ST W, Toronto, ON, Canada",
3816,43.7280547,-79.3842888,"296 LAWRENCE AVE E, Toronto, ON, Canada",
3817,43.7278292,-79.5332018,"20 STARVIEW LANE , Toronto, ON, Canada",
3818,43.738524,-79.5401009,"3218 WESTON RD , Toronto, ON, Canada",
3819,43.668287,-79.3861968,"714 YONGE ST , Toronto, ON, Canada",
3820,43.7036528,-79.4136744,"516 EGLINTON AVE W, Toronto, ON, Canada",
3821,43.6912079,-79.576574,"638 DIXON RD , Toronto, ON, Canada",
3822,43.6703605,-79.3418968,"220 LANGLEY AVE , Toronto, ON, Canada",
3823,43.652512,-79.3799133,"10 QUEEN ST W, Toronto, ON, Canada",
3824,43.7000434,-79.57646,"1120 MARTIN GROVE RD , Toronto, ON, Canada",
3825,43.76348,-79.301804,"1548 WARDEN AVE , Toronto, ON, Canada",
3826,43.7836754,-79.2023386,"2908 ELLESMERE RD , Toronto, ON, Canada",
3827,43.710388,-79.290763,"625 PHARMACY AVE , Toronto, ON, Canada",
3828,43.7198938,-79.2828747,"90 HYMUS RD , Toronto, ON, Canada",
3829,43.711288,-79.5669901,"135 REXDALE BLVD , Toronto, ON, Canada",
3830,43.6605149,-79.3431749,"892 QUEEN ST E, Toronto, ON, Canada",
3831,43.7368719,-79.4376865,"336 WILSON AVE , Toronto, ON, Canada",
3832,43.6329791,-79.4196934,"170 PRINCES BLVD , Toronto, ON, Canada",
3833,43.6884794,-79.3907695,"81 ST CLAIR AVE E, Toronto, ON, Canada",
3834,43.7364927,-79.2490758,"2701 EGLINTON AVE E, Toronto, ON, Canada",
3835,43.8056064,-79.3019928,"260 SILVER SPRINGS BLVD , Toronto, ON, Canada",
3836,43.7210396,-79.3320947,"150 FERRAND DR , Toronto, ON, Canada",
3837,43.6857248,-79.4007208,"54 FOXBAR RD , Toronto, ON, Canada",
3838,43.6638341,-79.4177528,"708 BLOOR ST W, Toronto, ON, Canada",
3839,43.7519979,-79.5425273,"2349 FINCH AVE W, Toronto, ON, Canada",
3840,43.6886686,-79.3002742,"2626 DANFORTH AVE , Toronto, ON, Canada",
3841,43.6530671,-79.4309392,"1068 COLLEGE ST , Toronto, ON, Canada",
3842,43.7152742,-79.26143,"448 KENNEDY RD , Toronto, ON, Canada",
3843,43.6603387,-79.4343995,"1094 BLOOR ST W, Toronto, ON, Canada",
3844,43.7111123,-79.4839969,"53 GRACEFIELD AVE , Toronto, ON, Canada",
3845,43.747886,-79.52181,"254 EDDYSTONE AVE , Toronto, ON, Canada",
3846,43.6419757,-79.4304835,"1292 QUEEN ST W, Toronto, ON, Canada",
3847,43.6472981,-79.4201652,"136 OSSINGTON AVE , Toronto, ON, Canada",
3848,43.6012374,-79.502445,"2861 LAKE SHORE BLVD W, Toronto, ON, Canada",
3849,43.6650315,-79.4121751,"580 BLOOR ST W, Toronto, ON, Canada",
3850,43.7694685,-79.3625826,"4001 LESLIE ST , Toronto, ON, Canada",
3851,43.7469614,-79.4079115,"4150 YONGE ST , Toronto, ON, Canada",
3852,43.665757,-79.487844,"3466 DUNDAS ST W, Toronto, ON, Canada",
3853,43.713144,-79.427023,"470 GLENCAIRN AVE , Toronto, ON, Canada",
3854,43.7190671,-79.5074047,"2111 JANE ST , Toronto, ON, Canada",
3855,43.6893031,-79.2974222,"2750 DANFORTH AVE , Toronto, ON, Canada",
3856,43.7085011,-79.3913103,"234 EGLINTON AVE E, Toronto, ON, Canada",
3857,43.6794365,-79.3415074,"801 DANFORTH AVE , Toronto, ON, Canada",
3858,43.6670696,-79.4025933,"310 BLOOR ST W, Toronto, ON, Canada",
3859,43.6486496,-79.4202824,"207 OSSINGTON AVE , Toronto, ON, Canada",
3860,43.7474037,-79.5216143,"245 EDDYSTONE AVE , Toronto, ON, Canada",
3861,43.6640736,-79.3989838,"120 ST GEORGE ST , Toronto, ON, Canada",
3862,43.6789519,-79.4392159,"1068 ST CLAIR AVE W, Toronto, ON, Canada",
3863,43.6506625,-79.4776332,"2255 BLOOR ST W, Toronto, ON, Canada",
3864,43.6815808,-79.4271578,"726 ST CLAIR AVE W, Toronto, ON, Canada",
3865,43.7870445,-79.1515541,"285 LAWSON RD , Toronto, ON, Canada",
3866,43.7857036,-79.3520143,"3030 DON MILLS RD E, Toronto, ON, Canada",
3867,43.6952493,-79.2763375,"50 DANFORTH RD , Toronto, ON, Canada",
3868,43.6420043,-79.3827825,"26 GRAND TRUNK CRES , Toronto, ON, Canada",1
3869,43.6876783,-79.3835949,"1 GARFIELD AVE , Toronto, ON, Canada",
3870,43.7821356,-79.2347842,"900 PROGRESS AVE , Toronto, ON, Canada",
3871,43.6509844,-79.411692,"885 DUNDAS ST W, Toronto, ON, Canada",
3872,43.8333887,-79.2554067,"5995 STEELES AVE E, Toronto, ON, Canada",
3873,43.6841305,-79.3230602,"355 STRATHMORE BLVD , Toronto, ON, Canada",
3874,43.771487,-79.2529786,"1585 ELLESMERE RD , Toronto, ON, Canada",
3875,43.6780938,-79.443692,"1176 ST CLAIR AVE W, Toronto, ON, Canada",
3876,43.7713975,-79.2663556,"2 GOLDEN GATE CRT , Toronto, ON, Canada",
3877,43.6364562,-79.3986913,"545 LAKE SHORE BLVD W, Toronto, ON, Canada",
3878,43.6689926,-79.3859694,"689 YONGE ST , Toronto, ON, Canada",
3879,43.6586831,-79.3950713,"199 COLLEGE ST , Toronto, ON, Canada",
3880,43.6620391,-79.4248298,"869 BLOOR ST W, Toronto, ON, Canada",
3881,43.6432929,-79.3514856,"222 CHERRY ST , Toronto, ON, Canada",
3882,43.7319111,-79.2693155,"2397 EGLINTON AVE E, Toronto, ON, Canada",
3883,43.7562827,-79.3495064,"900 YORK MILLS RD , Toronto, ON, Canada",
3884,43.6554848,-79.3655184,"312 QUEEN ST E, Toronto, ON, Canada",
3885,43.6809617,-79.2850455,"1020 KINGSTON RD , Toronto, ON, Canada",
3886,43.6428717,-79.3762208,"12 YONGE ST , Toronto, ON, Canada",
3887,43.641494,-79.44705,"79 RONCESVALLES AVE , Toronto, ON, Canada",
3888,43.7696101,-79.3309046,"245 CONSUMERS RD , Toronto, ON, Canada",
3889,43.7982013,-79.3093591,"3521 FINCH AVE E, Toronto, ON, Canada",
3890,43.7071892,-79.3702336,"211 BESSBOROUGH DR , Toronto, ON, Canada",
3891,43.7660603,-79.4115369,"5001 YONGE ST , Toronto, ON, Canada",
3892,43.7718213,-79.185075,"4545 KINGSTON RD , Toronto, ON, Canada",
3893,43.6952777,-79.4877713,"504 TRETHEWEY DR , Toronto, ON, Canada",
3894,43.6806218,-79.3289658,"98 LAMB AVE , Toronto, ON, Canada",
3895,43.6453708,-79.3980109,"12 BRANT ST , Toronto, ON, Canada",
3896,43.7272643,-79.2655116,"685 KENNEDY RD , Toronto, ON, Canada",
3897,43.7420159,-79.5896155,"6210 FINCH AVE W, Toronto, ON, Canada",
3898,43.788339,-79.3291613,"2798 VICTORIA PARK AVE , Toronto, ON, Canada",
3899,43.6979099,-79.3955361,"22 BALLIOL ST , Toronto, ON, Canada",
3900,43.6977521,-79.3960271,"1881 YONGE ST , Toronto, ON, Canada",
3901,43.7530203,-79.2444877,"623 MCCOWAN RD , Toronto, ON, Canada",
3902,43.8235985,-79.2487824,"2834 MARKHAM RD , Toronto, ON, Canada",
3903,43.7715993,-79.1869592,"269 MORNINGSIDE AVE , Toronto, ON, Canada",
3904,43.6016525,-79.5026825,"2856 LAKE SHORE BLVD W, Toronto, ON, Canada",
3905,43.7420047,-79.5896263,"6220 FINCH AVE W, Toronto, ON, Canada",
3906,43.7167794,-79.5578317,"66 BERGAMOT AVE , Toronto, ON, Canada",
3907,43.6661461,-79.4503259,"1482 DUPONT ST , Toronto, ON, Canada",
3908,43.6664199,-79.4311802,"963 DOVERCOURT RD , Toronto, ON, Canada",
3909,43.6483001,-79.5064653,"2899 BLOOR ST W, Toronto, ON, Canada",
3910,43.6557738,-79.3957083,"64 BALDWIN ST , Toronto, ON, Canada",
3911,43.7509705,-79.4555874,"529 WILSON HEIGHTS BLVD , Toronto, ON, Canada",
3912,43.7642262,-79.4113292,"4907 YONGE ST , Toronto, ON, Canada",
3913,43.6690206,-79.337926,"1016 GERRARD ST E, Toronto, ON, Canada",
3914,43.6690087,-79.3042677,"1917 QUEEN ST E, Toronto, ON, Canada",
3915,43.6573517,-79.4876293,"349 JANE ST , Toronto, ON, Canada",
3916,43.7792585,-79.4750774,"877 ALNESS ST , Toronto, ON, Canada",
