"","ESTABLISHMENT_ID","IsED","Inspection","Minor","Significant","Crucial","Total"
"9752","10565513",0,5,3,4,0,7
"9753","10565516",0,2,4,0,0,4
"9754","10565519",0,2,1,0,0,1
"9755","10565520",0,1,0,3,0,3
"9756","10565521",0,4,9,3,0,12
"9757","10565524",0,5,0,1,0,1
"9758","10565529",0,3,0,1,0,1
"9759","10565534",0,3,0,0,0,0
"9760","10565535",0,2,1,1,0,2
"9761","10565581",0,2,0,0,0,0
"9762","10565586",0,3,1,0,0,1
"9763","10565591",0,1,1,0,0,1
"9764","10565605",0,3,0,0,0,0
"9765","10565610",0,3,3,2,0,5
"9766","10565616",0,3,4,1,0,5
"9767","10565620",0,2,4,1,0,5
"9768","10565637",0,4,6,6,0,12
"9769","10565654",0,4,2,4,0,6
"9770","10565655",0,3,0,3,0,3
"9771","10565658",0,3,0,1,0,1
"9772","10565659",0,1,2,1,0,3
"9773","10565689",0,3,0,0,0,0
"9774","10565716",0,3,1,1,0,2
"9775","10565743",0,3,3,0,0,3
"9776","10565744",0,2,0,0,0,0
"9777","10565810",0,3,1,0,0,1
"9778","10565862",0,4,2,2,0,4
"9779","10565868",0,1,3,3,0,6
"9780","10565871",0,2,1,0,0,1
"9781","10565879",0,3,2,0,0,2
"9782","10565900",0,5,5,6,1,12
"9783","10565943",0,1,0,0,0,0
"9784","10565947",0,4,0,2,1,3
"9785","10565954",0,1,2,0,0,2
"9786","10566069",0,4,4,6,0,10
"9787","10566082",0,1,2,0,0,2
"9788","10566084",0,4,1,1,0,2
"9789","10566085",0,1,0,0,0,0
"9790","10566091",0,2,0,0,0,0
"9791","10566098",0,3,2,1,0,3
"9792","10566151",0,3,3,2,0,5
"9793","10566185",0,3,0,1,0,1
"9794","10566204",0,3,0,2,0,2
"9795","10566208",0,1,0,0,0,0
"9796","10566210",0,2,2,0,0,2
"9797","10566215",1,3,0,0,0,0
"9798","10566219",0,3,10,10,0,20
"9799","10566221",0,3,0,0,0,0
"9800","10566229",0,2,0,0,0,0
"9801","10566353",1,3,2,2,0,4
"9802","10566370",0,3,1,3,0,4
"9803","10566390",0,3,2,0,0,2
"9804","10566435",0,1,2,0,0,2
"9805","10566456",0,1,0,0,0,0
"9806","10566460",0,3,1,1,0,2
"9807","10566470",0,3,2,1,0,3
"9808","10566472",0,3,2,1,0,3
"9809","10566474",0,5,6,3,2,11
"9810","10566493",0,3,0,0,0,0
"9811","10566504",0,5,9,6,1,16
"9812","10566505",0,3,0,0,0,0
"9813","10566578",0,1,0,0,0,0
"9814","10566585",0,1,0,2,0,2
"9815","10566586",0,3,3,0,0,3
"9816","10566595",0,3,0,0,0,0
"9817","10566601",0,4,3,3,2,8
"9818","10566663",0,1,0,0,0,0
"9819","10566732",0,3,0,1,0,1
"9820","10566746",0,2,1,1,0,2
"9821","10566752",0,4,5,2,0,7
"9822","10566754",0,2,0,0,0,0
"9823","10566758",0,3,0,0,0,0
"9824","10566765",0,4,0,0,0,0
"9825","10566766",0,1,0,0,0,0
"9826","10566774",0,2,0,1,0,1
"9827","10566778",0,3,0,1,0,1
"9828","10566785",0,1,0,0,0,0
"9829","10566800",0,3,0,0,0,0
"9830","10566811",0,3,0,1,0,1
"9831","10566862",0,1,0,0,0,0
"9832","10566910",0,1,1,2,0,3
"9833","10566918",0,3,0,0,0,0
"9834","10566966",0,1,0,0,0,0
"9835","10566970",0,3,2,1,0,3
"9836","10567027",0,2,3,3,0,6
"9837","10567043",0,1,0,0,0,0
"9838","10567056",0,4,5,3,0,8
"9839","10567057",0,3,4,2,0,6
"9840","10567058",0,3,4,1,0,5
"9841","10567081",0,3,3,0,0,3
"9842","10567082",0,3,0,0,0,0
"9843","10567111",0,3,0,0,0,0
"9844","10567114",0,3,1,0,0,1
"9845","10567122",1,3,0,3,0,3
"9846","10567164",0,5,1,3,1,5
"9847","10567166",0,2,2,0,0,2
"9848","10567169",0,3,1,0,0,1
"9849","10567173",0,3,1,0,0,1
"9850","10567249",1,3,0,0,0,0
"9851","10567280",0,3,0,2,1,3
"9852","10567359",0,3,1,0,0,1
"9853","10567361",0,2,2,0,0,2
"9854","10567362",0,3,0,0,0,0
"9855","10567363",0,3,1,0,0,1
"9856","10567366",0,3,0,0,0,0
"9857","10567369",0,3,1,1,0,2
"9858","10567373",0,3,0,1,0,1
"9859","10567384",0,3,7,6,0,13
"9860","10567390",0,3,1,0,0,1
"9861","10567394",0,4,5,6,2,13
"9862","10567405",0,3,0,2,0,2
"9863","10567527",0,4,2,2,0,4
"9864","10567541",0,5,0,3,0,3
"9865","10567576",0,6,6,4,1,11
"9866","10567601",0,4,3,2,1,6
"9867","10567606",0,3,4,1,0,5
"9868","10567622",0,3,2,4,0,6
"9869","10567640",0,2,2,1,0,3
"9870","10567684",0,3,0,2,0,2
"9871","10567696",0,3,0,0,0,0
"9872","10567707",0,3,0,1,0,1
"9873","10567711",0,1,0,0,0,0
"9874","10567712",0,1,1,1,0,2
"9875","10567717",0,4,2,3,2,7
"9876","10567724",0,3,2,2,0,4
"9877","10567730",0,2,0,0,0,0
"9878","10567732",0,3,0,1,0,1
"9879","10567739",0,3,3,0,0,3
"9880","10567818",0,2,1,0,1,2
"9881","10567832",0,2,1,0,0,1
"9882","10567899",0,3,0,2,0,2
"9883","10567909",0,4,0,0,0,0
"9884","10567914",0,2,0,0,0,0
"9885","10567945",0,3,2,2,0,4
"9886","10567969",0,5,5,5,0,10
"9887","10567974",0,2,2,0,0,2
"9888","10567982",0,2,1,1,0,2
"9889","10567997",0,3,0,0,0,0
"9890","10568000",0,3,0,0,0,0
"9891","10568010",0,3,0,0,0,0
"9892","10568015",0,2,0,1,0,1
"9893","10568020",0,2,1,1,0,2
"9894","10568026",0,3,2,1,0,3
"9895","10568033",0,3,0,0,0,0
"9896","10568072",0,2,0,0,0,0
"9897","10568076",0,3,1,1,0,2
"9898","10568080",0,2,0,0,0,0
"9899","10568096",0,1,0,0,0,0
"9900","10568158",0,2,2,1,0,3
"9901","10568179",0,3,3,2,0,5
"9902","10568181",0,3,1,0,0,1
"9903","10568198",0,2,1,0,0,1
"9904","10568201",0,4,4,2,0,6
"9905","10568203",0,2,0,0,0,0
"9906","10568255",0,3,3,2,0,5
"9907","10568262",0,3,2,0,0,2
"9908","10568266",0,4,0,1,0,1
"9909","10568268",0,1,1,1,0,2
"9910","10568273",0,3,3,2,0,5
"9911","10568301",0,2,0,0,0,0
"9912","10568311",0,3,2,1,0,3
"9913","10568351",0,3,3,1,0,4
"9914","10568363",0,3,5,6,0,11
"9915","10568444",0,4,7,5,0,12
"9916","10568453",0,1,0,0,0,0
"9917","10568458",0,3,0,0,0,0
"9918","10568468",0,1,0,0,0,0
"9919","10568477",0,3,0,0,0,0
"9920","10568480",0,2,0,0,0,0
"9921","10568489",0,2,0,3,0,3
"9922","10568498",0,2,0,0,0,0
"9923","10568512",0,1,1,0,0,1
"9924","10568527",0,3,0,0,0,0
"9925","10568571",0,3,7,7,0,14
"9926","10568577",0,4,6,6,1,13
"9927","10568587",0,2,0,0,0,0
"9928","10568604",0,4,4,5,0,9
"9929","10568609",0,3,3,2,0,5
"9930","10568614",0,1,0,0,0,0
"9931","10568621",0,3,1,0,0,1
"9932","10568628",0,4,3,2,0,5
"9933","10568657",0,2,0,0,0,0
"9934","10568659",0,1,0,0,0,0
"9935","10568668",0,2,0,1,0,1
"9936","10568669",0,3,2,1,0,3
"9937","10568676",0,3,1,2,0,3
"9938","10568677",0,2,1,1,0,2
"9939","10568760",0,3,0,0,0,0
"9940","10568761",0,2,0,0,0,0
"9941","10568777",0,4,11,7,2,20
"9942","10568812",0,4,9,2,0,11
"9943","10568875",0,2,0,0,0,0
"9944","10568889",0,3,1,0,0,1
"9945","10568893",0,1,1,0,0,1
"9946","10568935",0,3,1,0,0,1
"9947","10568939",0,3,0,3,0,3
"9948","10568945",0,3,0,2,0,2
"9949","10568991",0,3,1,2,0,3
"9950","10568995",0,2,1,0,0,1
"9951","10569017",0,4,0,0,0,0
"9952","10569029",0,3,2,2,0,4
"9953","10569065",1,6,2,1,0,3
"9954","10569106",0,3,2,0,0,2
"9955","10569143",0,7,6,9,1,16
"9956","10569205",0,6,8,4,1,13
"9957","10569212",0,3,2,1,0,3
"9958","10569273",0,3,5,2,0,7
"9959","10569283",0,1,0,0,0,0
"9960","10569288",0,2,0,0,0,0
"9961","10569318",0,3,1,0,0,1
"9962","10569323",0,4,0,2,0,2
"9963","10569332",0,3,0,0,0,0
"9964","10569337",0,6,7,5,0,12
"9965","10569363",1,2,1,1,0,2
"9966","10569366",0,3,2,0,0,2
"9967","10569370",0,4,2,2,0,4
"9968","10569376",1,3,0,0,0,0
"9969","10569396",0,2,0,0,0,0
"9970","10569411",0,1,0,0,0,0
"9971","10569413",0,4,3,3,1,7
"9972","10569444",0,2,0,0,0,0
"9973","10569457",0,3,0,0,0,0
"9974","10569465",0,3,2,4,0,6
"9975","10569475",0,4,4,4,0,8
"9976","10569483",0,4,0,4,0,4
"9977","10569486",0,3,1,1,0,2
"9978","10569487",0,2,0,0,0,0
"9979","10569489",0,3,1,3,0,4
"9980","10569547",0,2,0,0,0,0
"9981","10569598",0,5,1,5,0,6
"9982","10569643",0,2,0,0,0,0
"9983","10569646",0,1,0,0,0,0
"9984","10569650",0,3,0,3,0,3
"9985","10569651",0,1,0,0,0,0
"9986","10569678",0,1,0,0,0,0
"9987","10569694",0,1,0,0,0,0
"9988","10569698",0,1,0,0,0,0
"9989","10569702",0,1,0,0,0,0
"9990","10569756",0,3,3,3,0,6
"9991","10569790",0,4,0,4,0,4
"9992","10569793",0,3,1,1,0,2
"9993","10569892",0,2,0,2,0,2
"9994","10569894",0,2,1,2,0,3
"9995","10569916",0,2,2,1,0,3
"9996","10569922",0,1,0,0,0,0
"9997","10569926",0,2,1,0,0,1
"9998","10569944",0,1,0,0,0,0
"9999","10569948",0,3,2,9,2,13
"10000","10569950",0,2,1,0,0,1
"10001","10569952",0,4,0,0,0,0
"10002","10569958",1,4,0,2,0,2
"10003","10569976",0,2,4,1,0,5
"10004","10569986",0,2,0,2,0,2
"10005","10570000",0,5,4,2,3,9
"10006","10570002",0,3,0,4,0,4
"10007","10570055",0,3,1,2,0,3
"10008","10570065",0,3,1,0,0,1
"10009","10570074",0,5,4,8,0,12
"10010","10570075",0,3,0,7,0,7
"10011","10570195",0,4,2,1,0,3
"10012","10570216",0,5,0,3,2,5
"10013","10570234",0,3,1,1,0,2
"10014","10570236",0,4,1,9,1,11
"10015","10570237",0,1,0,0,0,0
"10016","10570239",0,1,0,0,0,0
"10017","10570254",0,3,2,1,0,3
"10018","10570346",0,4,0,1,0,1
"10019","10570347",0,2,0,0,0,0
"10020","10570350",0,3,0,0,0,0
"10021","10570367",0,3,0,0,0,0
"10022","10570530",0,1,0,0,0,0
"10023","10570534",0,3,0,1,0,1
"10024","10570537",0,5,6,4,1,11
"10025","10570549",0,2,2,0,0,2
"10026","10570554",0,2,0,0,0,0
"10027","10570561",0,3,1,0,0,1
"10028","10570636",0,3,4,4,0,8
"10029","10570671",0,2,0,0,0,0
"10030","10570675",0,3,1,1,0,2
"10031","10570689",0,3,1,0,0,1
"10032","10570793",0,4,0,1,1,2
"10033","10570814",0,4,2,2,0,4
"10034","10570815",0,2,0,0,0,0
"10035","10570888",0,2,0,0,0,0
"10036","10570889",0,3,0,0,0,0
"10037","10570890",0,3,0,3,0,3
"10038","10570911",1,4,4,8,0,12
"10039","10570959",0,2,1,1,0,2
"10040","10570984",0,1,0,0,0,0
"10041","10571006",0,2,1,0,0,1
"10042","10571027",0,2,1,0,0,1
"10043","10571055",0,2,4,2,0,6
"10044","10571075",0,4,0,1,0,1
"10045","10571088",0,5,4,4,2,10
"10046","10571100",0,3,0,1,0,1
"10047","10571105",0,3,0,1,0,1
"10048","10571106",0,2,0,0,0,0
"10049","10571149",0,2,0,0,0,0
"10050","10571175",0,1,0,0,0,0
"10051","10571176",0,2,1,0,0,1
"10052","10571180",0,2,0,0,0,0
"10053","10571281",0,4,6,2,0,8
"10054","10571330",0,1,0,0,0,0
"10055","10571333",0,3,1,1,0,2
"10056","10571367",0,3,0,0,0,0
"10057","10571371",0,7,8,8,2,18
"10058","10571377",0,4,1,1,0,2
"10059","10571413",0,2,0,1,0,1
"10060","10571464",0,2,0,0,0,0
"10061","10571465",0,3,0,1,0,1
"10062","10571466",0,4,2,1,0,3
"10063","10571482",0,3,0,2,0,2
"10064","10571501",0,3,1,1,0,2
"10065","10571506",0,2,0,0,0,0
"10066","10571538",0,4,1,0,0,1
"10067","10571592",0,4,6,0,0,6
"10068","10571629",0,1,2,0,0,2
"10069","10571657",0,3,2,6,0,8
"10070","10571662",0,2,0,0,0,0
"10071","10571691",0,2,0,0,0,0
"10072","10571695",0,2,0,0,0,0
"10073","10571715",0,3,0,0,0,0
"10074","10571718",0,3,0,0,0,0
"10075","10571721",0,3,1,6,0,7
"10076","10571731",0,2,0,0,0,0
"10077","10571756",0,1,0,1,0,1
"10078","10571761",0,2,0,3,0,3
"10079","10571762",0,3,1,0,0,1
"10080","10571779",0,6,5,9,5,19
"10081","10571793",0,2,5,1,0,6
"10082","10571809",0,1,0,0,0,0
"10083","10571819",0,1,0,0,0,0
"10084","10571843",0,4,2,3,1,6
"10085","10571845",0,3,7,1,0,8
"10086","10571851",0,1,0,0,0,0
"10087","10571853",0,3,0,2,0,2
"10088","10571864",0,2,0,0,0,0
"10089","10571871",0,2,0,0,0,0
"10090","10571884",0,4,5,3,0,8
"10091","10571893",0,2,0,3,0,3
"10092","10571903",0,3,4,2,0,6
"10093","10571969",0,2,1,1,0,2
"10094","10571970",0,2,0,2,0,2
"10095","10571971",0,1,0,0,0,0
"10096","10571977",0,2,0,0,0,0
"10097","10572014",0,1,0,0,0,0
"10098","10572020",0,3,3,4,0,7
"10099","10572026",0,4,3,1,1,5
"10100","10572036",0,2,0,1,0,1
"10101","10572039",0,4,2,6,0,8
"10102","10572047",0,3,0,0,0,0
"10103","10572050",0,4,3,8,2,13
"10104","10572064",0,3,2,1,0,3
"10105","10572068",0,2,2,4,0,6
"10106","10572078",0,1,0,0,0,0
"10107","10572098",0,3,0,0,1,1
"10108","10572121",0,1,1,1,0,2
"10109","10572173",0,5,8,2,0,10
"10110","10572224",0,5,1,2,3,6
"10111","10572240",0,3,3,4,0,7
"10112","10572244",0,3,1,2,0,3
"10113","10572251",0,2,0,2,0,2
"10114","10572403",0,2,2,0,0,2
"10115","10572431",0,2,1,0,0,1
"10116","10572439",0,1,0,0,0,0
"10117","10572448",0,1,0,0,0,0
"10118","10572454",0,1,0,0,0,0
"10119","10572466",0,1,0,0,0,0
"10120","10572470",0,2,0,0,0,0
"10121","10572477",0,3,0,3,0,3
"10122","10572484",0,2,0,0,0,0
"10123","10572492",0,3,2,3,0,5
"10124","10572505",0,2,0,0,0,0
"10125","10572547",0,2,0,0,0,0
"10126","10572600",0,3,1,0,0,1
"10127","10572602",0,2,4,3,0,7
"10128","10572608",0,2,0,0,0,0
"10129","10572609",0,2,0,0,0,0
"10130","10572630",0,2,0,0,0,0
"10131","10572721",0,3,0,0,0,0
"10132","10572737",0,1,0,0,0,0
"10133","10572803",0,2,0,0,0,0
"10134","10572851",0,2,0,1,0,1
"10135","10572889",0,3,1,2,0,3
"10136","10572909",0,4,5,4,0,9
"10137","10572925",0,2,0,0,0,0
"10138","10573015",0,3,2,0,3,5
"10139","10573111",0,1,0,0,0,0
"10140","10573122",0,2,2,3,0,5
"10141","10573185",0,4,0,2,0,2
"10142","10573191",0,2,0,0,0,0
"10143","10573234",0,2,0,0,0,0
"10144","10573235",0,2,1,3,0,4
"10145","10573236",0,2,0,0,0,0
"10146","10573253",0,2,0,0,0,0
"10147","10573268",0,2,2,2,0,4
"10148","10573274",0,2,0,1,0,1
"10149","10573278",0,2,0,0,0,0
"10150","10573321",0,2,2,6,0,8
"10151","10573393",0,1,0,0,0,0
"10152","10573394",0,3,3,3,0,6
"10153","10573400",0,3,4,0,0,4
"10154","10573412",0,1,0,0,0,0
"10155","10573495",0,4,8,3,0,11
"10156","10573496",0,3,0,3,0,3
"10157","10573521",0,2,0,0,0,0
"10158","10573530",0,5,1,2,1,4
"10159","10573542",0,1,1,1,0,2
"10160","10573546",0,2,0,0,0,0
"10161","10573590",0,2,1,2,0,3
"10162","10573611",1,2,0,0,0,0
"10163","10573753",0,1,0,0,0,0
"10164","10573772",0,3,5,5,1,11
"10165","10573773",0,1,0,0,0,0
"10166","10573776",0,2,0,0,0,0
"10167","10573779",0,2,2,0,0,2
"10168","10573848",0,3,0,1,1,2
"10169","10573867",0,2,0,0,0,0
"10170","10573894",0,2,0,0,0,0
"10171","10573895",0,3,6,6,4,16
"10172","10573896",0,4,5,2,0,7
"10173","10573974",0,2,0,0,0,0
"10174","10573982",0,2,1,0,0,1
"10175","10573991",0,2,0,0,0,0
"10176","10573993",0,3,0,0,0,0
"10177","10574035",0,2,4,5,0,9
"10178","10574040",0,2,1,0,0,1
"10179","10574053",0,2,3,4,0,7
"10180","10574066",0,2,1,0,0,1
"10181","10574120",0,2,0,0,0,0
"10182","10574131",0,7,8,7,1,16
"10183","10574133",0,2,0,0,0,0
"10184","10574136",0,2,0,0,0,0
"10185","10574139",0,2,1,0,0,1
"10186","10574141",0,2,0,0,0,0
"10187","10574143",0,2,0,0,0,0
"10188","10574144",0,2,0,0,0,0
"10189","10574145",0,1,0,0,0,0
"10190","10574146",0,2,0,1,0,1
"10191","10574160",0,2,1,0,0,1
"10192","10574171",0,2,1,2,0,3
"10193","10574188",0,2,0,0,0,0
"10194","10574207",0,1,0,0,0,0
"10195","10574272",1,2,0,0,0,0
"10196","10574291",0,2,2,1,0,3
"10197","10574361",0,2,0,0,0,0
"10198","10574379",0,3,1,1,0,2
"10199","10574384",0,2,0,0,0,0
"10200","10574443",0,6,2,6,2,10
"10201","10574461",0,2,0,1,0,1
"10202","10574478",0,2,0,0,0,0
"10203","10574479",0,2,1,2,0,3
"10204","10574483",0,3,4,3,1,8
"10205","10574491",0,2,1,2,0,3
"10206","10574495",0,2,3,3,0,6
"10207","10574504",0,3,0,1,0,1
"10208","10574517",0,1,0,0,0,0
"10209","10574542",0,3,0,0,0,0
"10210","10574559",0,2,0,0,0,0
"10211","10574567",0,2,0,0,0,0
"10212","10574581",0,3,0,1,0,1
"10213","10574589",0,2,1,0,0,1
"10214","10574602",0,2,1,2,0,3
"10215","10574614",0,3,4,3,0,7
"10216","10574637",0,2,1,0,0,1
"10217","10574642",1,2,0,1,0,1
"10218","10574659",0,3,0,1,0,1
"10219","10574677",0,2,2,2,2,6
"10220","10574690",0,2,0,0,0,0
"10221","10574697",0,2,1,0,0,1
"10222","10574701",0,3,1,4,2,7
"10223","10574708",0,2,0,0,0,0
"10224","10574709",0,2,0,3,0,3
"10225","10574712",0,3,0,0,0,0
"10226","10574717",0,2,0,0,0,0
"10227","10574723",0,4,2,3,1,6
"10228","10574727",0,3,1,0,0,1
"10229","10574739",1,1,0,0,0,0
"10230","10574765",0,2,0,0,0,0
"10231","10574767",0,3,1,2,0,3
"10232","10574769",0,2,0,1,0,1
"10233","10574777",0,2,0,0,0,0
"10234","10574784",0,4,1,5,0,6
"10235","10574816",0,2,0,0,0,0
"10236","10574823",0,2,0,0,0,0
"10237","10574836",0,2,0,0,0,0
"10238","10574846",0,2,0,0,0,0
"10239","10574849",0,2,0,0,0,0
"10240","10574851",0,2,2,0,0,2
"10241","10574909",0,2,0,0,0,0
"10242","10574913",0,1,0,0,0,0
"10243","10574914",0,2,3,1,0,4
"10244","10574916",0,2,1,0,0,1
"10245","10575042",0,2,0,0,0,0
"10246","10575044",0,3,0,3,1,4
"10247","10575049",0,2,0,3,0,3
"10248","10575059",0,1,0,0,0,0
"10249","10575062",0,6,7,2,1,10
"10250","10575087",0,2,0,1,0,1
"10251","10575101",0,2,0,0,0,0
"10252","10575127",0,2,0,2,0,2
"10253","10575135",0,3,2,4,1,7
"10254","10575145",0,2,1,0,0,1
"10255","10575150",0,2,2,0,0,2
"10256","10575158",0,2,0,0,0,0
"10257","10575162",0,1,0,0,0,0
"10258","10575183",0,2,0,3,0,3
"10259","10575185",0,2,0,1,0,1
"10260","10575200",0,1,0,0,0,0
"10261","10575233",0,2,0,0,0,0
"10262","10575256",0,1,0,0,0,0
"10263","10575259",1,2,1,4,0,5
"10264","10575274",0,1,0,0,0,0
"10265","10575293",0,2,0,0,0,0
"10266","10575300",0,1,0,0,0,0
"10267","10575305",0,3,0,0,0,0
"10268","10575370",0,1,0,0,0,0
"10269","10575375",0,4,0,2,1,3
"10270","10575376",0,1,0,0,0,0
"10271","10575378",0,5,0,1,0,1
"10272","10575381",0,1,2,4,0,6
"10273","10575383",0,3,1,1,0,2
"10274","10575387",0,2,0,0,0,0
"10275","10575388",0,2,2,1,0,3
"10276","10575389",0,3,0,1,0,1
"10277","10575412",0,2,0,0,0,0
"10278","10575419",0,3,0,1,0,1
"10279","10575421",0,2,1,0,0,1
"10280","10575427",0,3,1,1,0,2
"10281","10575452",0,2,2,0,0,2
"10282","10575508",0,3,1,0,0,1
"10283","10575523",0,2,0,0,0,0
"10284","10575524",0,2,0,1,0,1
"10285","10575527",0,3,3,4,0,7
"10286","10575535",0,3,4,2,0,6
"10287","10575589",0,2,1,1,0,2
"10288","10575599",0,1,0,0,0,0
"10289","10575611",0,2,0,3,0,3
"10290","10575621",0,2,0,0,0,0
"10291","10575671",0,3,0,0,0,0
"10292","10575689",0,2,1,1,0,2
"10293","10575719",0,4,4,7,1,12
"10294","10575733",0,2,0,0,0,0
"10295","10575740",0,2,0,1,0,1
"10296","10575809",0,2,1,0,0,1
"10297","10575810",0,3,1,2,1,4
"10298","10575836",0,2,0,0,0,0
"10299","10575838",0,2,1,0,0,1
"10300","10575883",0,2,0,0,0,0
"10301","10575896",0,3,7,5,0,12
"10302","10575900",0,1,0,0,0,0
"10303","10575901",0,2,1,2,0,3
"10304","10575908",0,2,0,0,0,0
"10305","10575918",0,2,1,1,0,2
"10306","10575921",0,2,1,0,0,1
"10307","10575934",0,3,1,2,0,3
"10308","10575936",0,2,0,0,0,0
"10309","10575952",0,1,0,0,0,0
"10310","10575953",0,2,0,0,0,0
"10311","10575955",0,2,0,0,0,0
"10312","10575961",0,1,0,0,0,0
"10313","10575965",0,2,0,0,0,0
"10314","10575969",0,3,4,0,0,4
"10315","10575982",0,2,1,0,0,1
"10316","10576000",0,2,0,0,0,0
"10317","10576014",0,3,4,0,0,4
"10318","10576018",0,4,5,3,0,8
"10319","10576021",0,3,2,2,1,5
"10320","10576022",0,3,0,2,0,2
"10321","10576072",0,4,4,6,4,14
"10322","10576082",0,2,1,0,0,1
"10323","10576091",0,3,1,5,0,6
"10324","10576092",0,2,0,0,0,0
"10325","10576101",0,2,0,1,0,1
"10326","10576112",0,2,5,0,0,5
"10327","10576116",0,3,0,1,0,1
"10328","10576122",1,3,0,0,0,0
"10329","10576194",0,4,2,3,1,6
"10330","10576198",0,2,0,0,0,0
"10331","10576214",0,2,0,0,0,0
"10332","10576279",0,2,0,0,0,0
"10333","10576284",0,4,3,8,1,12
"10334","10576301",0,1,0,0,0,0
"10335","10576302",0,1,0,1,0,1
"10336","10576306",1,2,0,0,0,0
"10337","10576314",0,2,0,1,0,1
"10338","10576318",0,2,1,0,0,1
"10339","10576320",0,2,1,1,0,2
"10340","10576325",0,2,0,1,0,1
"10341","10576335",0,1,0,0,0,0
"10342","10576338",0,2,0,0,0,0
"10343","10576339",0,2,0,2,0,2
"10344","10576354",0,2,0,0,0,0
"10345","10576370",0,2,0,0,0,0
"10346","10576371",0,3,4,2,0,6
"10347","10576372",0,2,1,0,0,1
"10348","10576374",0,1,1,1,0,2
"10349","10576375",0,2,0,1,0,1
"10350","10576382",0,2,0,0,0,0
"10351","10576391",0,2,0,1,0,1
"10352","10576442",0,2,0,0,0,0
"10353","10576446",0,5,8,16,1,25
"10354","10576452",0,2,2,2,0,4
"10355","10576467",0,2,0,0,0,0
"10356","10576502",0,1,0,0,0,0
"10357","10576562",0,2,0,0,0,0
"10358","10576564",0,2,0,0,0,0
"10359","10576566",0,1,2,0,0,2
"10360","10576567",0,1,0,0,0,0
"10361","10576570",0,1,0,0,0,0
"10362","10576576",0,2,1,0,0,1
"10363","10576585",0,2,0,0,0,0
"10364","10576586",0,3,0,2,0,2
"10365","10576615",0,2,0,0,0,0
"10366","10576620",0,2,0,0,0,0
"10367","10576638",0,1,0,0,0,0
"10368","10576651",0,2,0,0,0,0
"10369","10576686",0,1,0,0,0,0
"10370","10576692",0,3,1,2,0,3
"10371","10576702",0,2,0,0,0,0
"10372","10576709",0,1,0,0,0,0
"10373","10576712",0,1,2,2,0,4
"10374","10576713",0,3,1,4,0,5
"10375","10576714",0,2,0,0,0,0
"10376","10576719",0,2,2,0,0,2
"10377","10576720",0,3,1,2,1,4
"10378","10576733",0,1,0,0,0,0
"10379","10576796",1,2,0,1,0,1
"10380","10576806",0,1,0,0,0,0
"10381","10576820",0,2,0,0,0,0
"10382","10576827",0,2,0,2,0,2
"10383","10576832",0,2,0,2,0,2
"10384","10576865",0,2,1,1,0,2
"10385","10576867",0,1,0,0,0,0
"10386","10576868",0,2,0,2,0,2
"10387","10576870",0,3,0,4,0,4
"10388","10576903",0,2,0,1,0,1
"10389","10576919",0,3,1,3,1,5
"10390","10576947",0,1,0,0,0,0
"10391","10576960",0,1,0,0,0,0
"10392","10576962",0,2,0,0,0,0
"10393","10576966",0,3,2,6,0,8
"10394","10577004",0,2,2,1,0,3
"10395","10577050",0,2,3,1,0,4
"10396","10577063",0,2,1,0,0,1
"10397","10577065",0,1,0,1,0,1
"10398","10577066",0,2,2,0,0,2
"10399","10577067",0,2,0,0,0,0
"10400","10577078",0,2,0,0,0,0
"10401","10577079",0,1,1,0,0,1
"10402","10577080",0,1,0,0,0,0
"10403","10577081",0,2,0,0,0,0
"10404","10577089",1,5,4,3,1,8
"10405","10577100",0,2,0,1,0,1
"10406","10577120",0,2,0,0,0,0
"10407","10577123",0,3,3,2,0,5
"10408","10577125",0,3,3,1,0,4
"10409","10577129",0,1,0,0,0,0
"10410","10577138",0,2,0,0,0,0
"10411","10577140",0,2,0,0,0,0
"10412","10577157",1,2,0,1,0,1
"10413","10577158",0,2,2,0,0,2
"10414","10577183",0,1,0,0,0,0
"10415","10577225",0,3,0,0,0,0
"10416","10577280",0,2,0,0,0,0
"10417","10577284",0,2,0,0,0,0
"10418","10577285",0,3,7,7,0,14
"10419","10577286",0,2,0,0,0,0
"10420","10577302",0,1,0,0,0,0
"10421","10577303",0,2,0,0,0,0
"10422","10577312",0,3,0,4,1,5
"10423","10577314",0,2,0,0,0,0
"10424","10577335",0,2,0,0,0,0
"10425","10577337",0,2,4,1,0,5
"10426","10577341",0,5,0,7,0,7
"10427","10577346",0,2,0,2,0,2
"10428","10577347",0,1,0,0,0,0
"10429","10577389",0,2,0,0,0,0
"10430","10577397",0,2,0,0,0,0
"10431","10577410",0,3,0,1,0,1
"10432","10577414",0,1,0,0,0,0
"10433","10577415",0,2,0,0,0,0
"10434","10577421",0,2,1,1,0,2
"10435","10577422",0,3,0,3,1,4
"10436","10577433",0,3,0,1,0,1
"10437","10577437",0,2,0,0,0,0
"10438","10577442",0,3,0,0,0,0
"10439","10577445",0,2,0,0,0,0
"10440","10577448",0,2,0,0,0,0
"10441","10577451",0,2,1,1,0,2
"10442","10577456",0,3,0,0,0,0
"10443","10577462",0,2,2,0,0,2
"10444","10577464",0,1,0,0,0,0
"10445","10577475",0,3,0,0,0,0
"10446","10577483",0,2,0,0,0,0
"10447","10577488",0,2,0,0,0,0
"10448","10577490",0,1,0,0,0,0
