"","ESTABLISHMENT_ID","IsED","theta","psi","min_inspection","inspection","Total"
"4899",10291530,0,0.613207575966578,0.556895007613,2,3,2
"4900",10291656,0,0.61355801579194,0.567089419545101,3,6,16
"4901",10291705,0,0.61191267222547,0.309934442822203,1,1,0
"4902",10291713,0,0.617526933903166,0.558807901326734,1,1,0
"4903",10291793,0,0.613479484811304,1.38098669776535,1,2,0
"4904",10291975,0,0.612125272535095,0.869556162038852,3,7,4
"4905",10292136,0,0.611716100050903,0.879698839443793,1,2,1
"4906",10292482,0,0.612812642231802,0.838105228154263,1,1,0
"4907",10292559,0,0.612376619310124,1.27464611733174,1,1,0
"4908",10292572,0,0.61209885552224,1.27269080230976,2,4,7
"4909",10292822,0,0.612853885952619,0.722402941170832,3,7,15
"4910",10292878,0,0.612909316083636,0.880893210477207,3,5,0
"4911",10293086,0,0.612561261148393,1.1127245695454,1,3,3
"4912",10293112,0,0.609518836748192,1.03979481614855,1,2,1
"4913",10293290,0,0.612404425985775,1.05416429725209,2,5,0
"4914",10293292,0,0.611945853500816,0.554102983328171,1,2,5
"4915",10293341,0,0.612332619200891,1.29978446040692,3,5,2
"4916",10293342,0,0.613109795985132,1.65576661311878,2,4,0
"4917",10293387,1,0.584961651308089,1.90643337717517,2,4,0
"4918",10293675,0,0.613631666914392,1.16067427753674,2,4,3
"4919",10293733,0,0.613228150436894,1.78359963118648,2,3,4
"4920",10293768,0,0.612641246689148,0.816901032222993,2,5,10
"4921",10293952,0,0.614167769934671,0.626962476077448,2,4,0
"4922",10294130,0,0.61097387194578,1.14258905383605,2,3,3
"4923",10294199,0,0.61293199890772,0.434461477157861,1,1,1
"4924",10294331,0,0.611400501683691,0.724612023291881,2,5,0
"4925",10294380,0,0.611985028290734,1.11945034592325,3,6,7
"4926",10294398,0,0.61300754731338,1.1201196083956,3,11,32
"4927",10294420,0,0.612062593524425,0.596320488107146,2,2,0
"4928",10294502,0,0.613336344429498,1.102733087005,2,4,1
"4929",10294514,0,0.615991775359992,1.00996515321047,1,2,0
"4930",10294532,0,0.613160950415943,0.301654210269731,1,1,0
"4931",10294580,0,0.611855169884532,0.798613955141946,2,4,3
"4932",10294608,0,0.612623881556647,2.75164189698463,2,3,9
"4933",10294646,0,0.611820163824791,0.543858528072051,3,6,11
"4934",10294690,0,0.611953483998592,0.913324809212957,3,7,18
"4935",10294881,0,0.612802385304162,0.847928276696213,1,3,4
"4936",10294898,0,0.612364105106231,0.980714569373618,3,9,22
"4937",10294978,0,0.61428900071034,0.534882284607709,1,1,0
"4938",10295046,0,0.613816271852223,0.798893958479977,2,4,4
"4939",10295122,0,0.613490135495606,0.608544381248935,2,4,5
"4940",10295165,0,0.613067446705631,0.843505543927209,2,4,4
"4941",10295281,0,0.613125460691517,0.515106669866933,3,4,11
"4942",10295355,0,0.611792026313137,0.748055979824939,3,5,14
"4943",10295446,0,0.612124638718674,0.452495060536188,1,3,0
"4944",10295647,0,0.612401363069254,1.48976415775427,2,5,1
"4945",10295668,0,0.612320554914294,1.03641773265722,2,4,6
"4946",10295671,0,0.611953101592337,0.810281314566472,2,4,5
"4947",10295683,0,0.612818793115392,1.085912776459,1,4,2
"4948",10295731,0,0.612778438325638,1.17890610445378,2,6,8
"4949",10295779,0,0.61163365312754,0.52824184819047,2,4,3
"4950",10295976,0,0.612366607658865,1.19089832190017,2,6,4
"4951",10295995,0,0.613685748467024,0.824431110254783,2,4,2
"4952",10296056,0,0.61236815182984,0.82875390311052,3,6,14
"4953",10296060,0,0.612469295286819,0.519773801199134,2,4,3
"4954",10296062,0,0.612247023470512,0.854573518905584,2,4,0
"4955",10296254,0,0.612323488718864,1.20163734586066,3,7,13
"4956",10296275,0,0.613107840230821,0.792887060575196,3,5,7
"4957",10296285,0,0.614789335289358,0.832858405198399,2,3,1
"4958",10296307,0,0.615163603944283,1.39030435191464,1,1,0
"4959",10296339,0,0.612481299647321,0.520378771598234,1,1,1
"4960",10296347,0,0.611546881496644,1.00386813472855,3,7,8
"4961",10296424,0,0.610476689272921,1.01912275022458,1,1,0
"4962",10296437,0,0.614434176374687,0.55185767713653,1,1,0
"4963",10296512,0,0.613483135417625,0.805306537099596,2,4,2
"4964",10296590,0,0.612992600714863,0.969969896980216,3,6,10
"4965",10296659,0,0.611327411581657,0.451358289538261,1,1,0
"4966",10296672,0,0.612869332067495,0.940390478533702,3,6,2
"4967",10296683,0,0.614867047837864,0.395171507204565,2,1,0
"4968",10296699,0,0.612090835055992,0.82461758816963,3,8,12
"4969",10296721,0,0.611679738188117,1.08990557004484,1,2,0
"4970",10296959,0,0.612333311989279,0.645904245632571,2,4,4
"4971",10296969,0,0.612603652066931,1.20200536315054,2,6,11
"4972",10296977,0,0.612298790774379,0.435758605018415,1,1,0
"4973",10297008,0,0.612401030263878,0.76674387398353,3,7,21
"4974",10297263,0,0.614376553258157,0.67148800010071,2,2,0
"4975",10297402,0,0.609298275131478,0.933796325579725,1,1,0
"4976",10297405,0,0.611673065921869,0.725918468181207,2,3,0
"4977",10297419,0,0.611663468839919,0.938470969618439,2,4,1
"4978",10297521,0,0.615939403116546,1.00640961526327,1,2,0
"4979",10297553,0,0.613877599327567,1.34829664178223,2,2,2
"4980",10297563,0,0.611967383941569,0.48556098182408,1,2,0
"4981",10297693,0,0.612885935349814,1.22706861749039,2,5,3
"4982",10297733,0,0.60952757146178,0.30528482904336,1,1,0
"4983",10297817,0,0.614294247783207,0.864020409056834,1,2,1
"4984",10297823,0,0.612658452291631,0.956620085966906,2,4,4
"4985",10297905,0,0.612031083823591,1.41995412884441,3,6,5
"4986",10297939,0,0.610765326980918,1.07160763037668,1,4,2
"4987",10298030,0,0.612985116456233,1.54522087863122,2,7,6
"4988",10298302,0,0.611692723907833,0.988994405288963,1,4,2
"4989",10298375,0,0.612791798700592,1.68924649987986,1,5,3
"4990",10298538,0,0.611969739212434,0.868763338892274,2,4,0
"4991",10298589,0,0.613284081845334,0.440290118914759,1,1,0
"4992",10298610,0,0.611506036536691,1.68124926359538,1,1,1
"4993",10298649,0,0.612587687368086,1.2453375635485,2,3,2
"4994",10298837,0,0.616397191922686,2.26454027294074,1,1,1
"4995",10298881,0,0.612306819255942,1.0535863151633,1,1,1
"4996",10298926,0,0.614742103859972,1.32138184292586,2,4,11
"4997",10298941,0,0.615230731806102,1.202409279841,1,1,0
"4998",10299120,0,0.613708880340382,0.953043022349014,2,4,0
"4999",10299162,0,0.612755485379245,0.984065920116478,3,9,22
"5000",10299335,0,0.614378842518135,1.32933438708608,2,2,0
"5001",10299357,0,0.612006429009357,0.791506853577708,1,1,0
"5002",10299391,0,0.612799811029576,0.224375343469262,1,1,0
"5003",10299529,0,0.613125850463318,1.32212501849237,2,6,7
"5004",10299616,0,0.609250824601601,1.50505744879253,1,1,0
"5005",10299634,0,0.612723838515905,1.44103087413942,2,4,4
"5006",10299689,0,0.612296313601298,0.966992396207708,2,3,1
"5007",10299781,0,0.612991016717052,1.30326017603342,3,7,11
"5008",10299782,0,0.614701564733353,0.881774838600611,2,4,3
"5009",10299785,0,0.613158051817367,0.950721979995721,1,1,0
"5010",10299814,0,0.612042750892625,0.872227994740451,2,6,7
"5011",10299818,0,0.612967455727442,1.73711715941799,1,2,0
"5012",10299911,0,0.613665383491328,0.869639456790761,2,5,7
"5013",10299924,0,0.612852679022185,1.16410207729531,3,6,15
"5014",10300015,0,0.610876476180445,0.66637142088346,1,2,1
"5015",10300050,1,0.586178281102368,1.92344299032098,2,4,4
"5016",10300054,1,0.583221246342377,1.9349104730411,2,3,3
"5017",10300060,1,0.585431570116212,1.91206097374951,2,3,0
"5018",10300063,1,0.584532986543853,1.90763364362644,2,4,3
"5019",10300065,1,0.586998819244393,1.93339490041263,2,4,3
"5020",10300066,1,0.584311655259135,1.93417594582463,1,4,1
"5021",10300069,1,0.5852734564026,1.97618167085984,2,4,4
"5022",10300071,1,0.582557010121947,1.90835144038974,2,4,2
"5023",10300083,1,0.584687557917165,1.95660104463651,2,4,7
"5024",10300084,1,0.583762558604182,1.92538437466928,2,4,3
"5025",10300086,1,0.585692058981432,1.91138183696997,2,4,2
"5026",10300122,0,0.612085831273872,1.21361780061575,3,7,14
"5027",10300138,0,0.616824301088318,1.37518099998306,1,1,2
"5028",10300225,0,0.612414520197449,0.604105469469099,2,4,0
"5029",10300293,0,0.611321513094596,0.65425041204667,2,3,0
"5030",10300332,0,0.612481754843975,0.879431401449665,2,4,4
"5031",10300360,0,0.612032427900436,0.973834936239399,2,5,6
"5032",10300413,0,0.613323632429192,1.41508689262542,2,4,0
"5033",10300425,0,0.610805677986074,1.49811949013673,1,2,0
"5034",10300481,0,0.611486593911851,0.783626556164521,3,5,11
"5035",10300487,0,0.612732522739325,0.655039098684656,2,2,2
"5036",10300552,0,0.611600056279142,1.16959907908258,3,3,5
"5037",10300596,1,0.587223334832997,1.91488570524158,2,3,2
"5038",10300687,0,0.615417868795996,0.829080100843423,1,2,0
"5039",10300690,0,0.612149225151229,0.756919304246255,2,4,0
"5040",10300701,0,0.606519677058946,0.764404137735807,1,1,0
"5041",10300785,0,0.613553069484825,1.49755694959848,3,7,8
"5042",10300812,0,0.611906286029814,0.883569288538271,3,4,7
"5043",10300820,0,0.614159943531753,0.851255974905247,3,5,10
"5044",10300825,0,0.610603482051151,1.0322164608756,3,4,8
"5045",10300913,0,0.612579769520982,0.763634426964786,1,4,5
"5046",10301153,0,0.613465942689797,0.927233418722823,2,4,1
"5047",10301160,0,0.613963192273239,0.932985192527836,1,1,0
"5048",10301248,0,0.614197863660537,0.910251804828516,2,4,8
"5049",10301403,0,0.612931630422327,1.88033641241317,2,6,13
"5050",10301462,0,0.613814409929578,1.36765911057998,2,3,3
"5051",10301715,0,0.614418491057988,0.639553524494396,3,6,17
"5052",10301889,0,0.612923568428172,1.03491207291579,3,6,21
"5053",10301912,0,0.61654795074952,0.566812334792593,1,1,0
"5054",10301949,0,0.614442633401826,0.513841463841999,3,3,8
"5055",10301979,0,0.611771398377196,1.05082596880828,3,6,10
"5056",10302154,0,0.610743325605053,0.743769401156871,3,4,12
"5057",10302321,0,0.613082018343704,0.677959485406459,2,3,0
"5058",10302426,0,0.611770460263835,0.617638703912119,1,1,0
"5059",10302456,0,0.610328476931514,1.15901017662415,2,5,15
"5060",10302508,0,0.612674802944637,1.4804878378661,1,4,6
"5061",10302558,0,0.612615922830684,1.3478469543138,2,4,0
"5062",10302560,0,0.61224571710843,1.12069337301226,2,4,6
"5063",10302626,0,0.613852238234762,0.637423915158915,1,1,0
"5064",10302690,0,0.614372217886483,0.658584687477952,2,4,1
"5065",10302868,0,0.612233476445363,1.82875438299123,1,1,0
"5066",10302871,0,0.611933168453081,0.889749586875247,2,4,11
"5067",10303111,0,0.61232729532996,1.45873188121975,1,2,1
"5068",10303129,0,0.612130964362855,1.0357795726972,2,4,3
"5069",10303161,0,0.612862785782606,0.923629895502931,1,2,2
"5070",10303232,0,0.613016379088889,1.09853039875556,3,5,17
"5071",10303325,0,0.612204789269031,0.672727370174386,2,5,6
"5072",10303399,0,0.612373269258094,0.904034620227433,2,4,2
"5073",10303500,0,0.611731572714461,1.21926958488803,2,5,0
"5074",10303588,0,0.611359222065202,1.03501510725048,2,3,4
"5075",10303829,0,0.612660276164954,0.685825349891341,2,4,3
"5076",10303833,0,0.612117149452842,1.02316704873744,2,5,4
"5077",10303904,0,0.613609428586241,0.866869718065101,3,9,20
"5078",10303909,0,0.612038364982705,0.588093780609886,2,5,4
"5079",10303915,0,0.611547911879137,0.760399118145961,2,2,0
"5080",10303955,0,0.61230259873902,0.80736268846407,2,4,0
"5081",10304121,0,0.613805102962084,1.97302804770863,2,3,1
"5082",10304251,0,0.613327239758062,0.488475326055031,3,3,2
"5083",10304261,0,0.614160108148297,0.620243270563805,2,3,0
"5084",10304271,0,0.61476444363153,0.806241890768445,1,3,1
"5085",10304285,0,0.613379788392318,0.840801629508861,2,4,0
"5086",10304401,0,0.613155684846075,0.987693796066309,3,9,9
"5087",10304406,0,0.613806531786484,0.726032305886385,2,5,1
"5088",10304434,0,0.611688856667642,0.46180186306009,1,2,0
"5089",10304452,0,0.613665448520086,1.48288610834604,2,3,0
"5090",10304453,0,0.611490276906609,0.853029096551522,3,6,6
"5091",10304517,0,0.613669595244878,0.644966273623412,1,2,0
"5092",10304521,0,0.61340026256265,0.872326988194171,2,3,3
"5093",10304953,0,0.612953394807326,0.951743443640121,3,3,7
"5094",10304970,0,0.612719606549825,0.462626062616112,2,4,7
"5095",10305034,0,0.612740336403778,0.494748083723286,2,3,1
"5096",10305103,0,0.613507411263298,0.689455464792335,2,3,0
"5097",10305107,0,0.614710746592589,1.74552595192834,1,1,1
"5098",10305227,0,0.612696267625077,1.30681733456262,1,4,0
"5099",10305346,0,0.612922068936793,2.86335643326534,2,4,0
"5100",10305408,0,0.614752462800763,1.18855953946661,1,1,0
"5101",10305543,0,0.611745590515777,0.581979243475294,2,3,5
"5102",10305590,0,0.6121756070074,1.01862659712109,2,4,3
"5103",10305728,0,0.613659233323721,0.990758141052382,3,6,9
"5104",10305790,0,0.611529604480934,1.16578577773213,3,4,4
"5105",10305793,0,0.613220030419493,0.927140087137575,2,4,1
"5106",10305802,0,0.611879030949056,1.53041069294582,1,1,0
"5107",10305906,1,0.584857849502812,1.92320400415082,2,5,4
"5108",10306013,0,0.611414906523378,0.511798502707071,1,2,0
"5109",10306091,0,0.61319500074389,2.07876466124789,1,1,0
"5110",10306195,0,0.613598553966128,0.819631987295803,1,2,0
"5111",10306302,0,0.614188450952894,1.12493008383952,2,4,0
"5112",10306320,0,0.612489054488457,1.50899563149871,2,4,2
"5113",10306430,0,0.610495307077114,1.07541008875146,1,1,2
"5114",10306472,0,0.613822413138108,0.567395763039721,1,1,0
"5115",10306553,0,0.612662285926254,0.661925189680144,3,3,0
"5116",10306559,0,0.613017897838607,0.527897900796904,1,1,0
"5117",10306560,0,0.612818550893486,2.20068502208431,2,4,6
"5118",10306585,0,0.61399595373572,0.816158717266917,2,5,1
"5119",10306586,0,0.615851007630425,0.809314746403737,1,1,0
"5120",10306595,0,0.61267492221728,1.18978709917965,1,1,1
"5121",10306801,0,0.61143383355066,1.32428307114369,1,2,0
"5122",10306875,0,0.609886653358748,1.61802456379665,2,4,0
"5123",10306882,0,0.613962897123898,0.830136381580945,2,3,0
"5124",10306933,0,0.61292492011632,1.06101735078045,2,4,0
"5125",10307048,0,0.613436213186801,0.754430847593757,2,7,13
"5126",10307082,0,0.616562257804795,0.376068155768795,1,2,0
"5127",10307086,0,0.612563705847481,1.57123982758002,2,5,4
"5128",10307097,0,0.611881709031338,1.14041322441287,2,2,10
"5129",10307117,0,0.614177753546119,1.82183148540153,1,2,1
"5130",10307146,0,0.611236539968739,0.874653805858031,3,7,20
"5131",10307174,0,0.615663968460637,0.595565708378881,2,3,2
"5132",10307211,0,0.611965408550162,0.794052025794651,2,5,15
"5133",10307265,0,0.612602722946324,1.34041598048734,2,3,0
"5134",10307383,0,0.611816077585749,0.758587187525521,2,3,2
"5135",10307451,0,0.612582258803659,0.98770138891464,1,1,0
"5136",10307542,0,0.613202918123867,0.978279438635997,2,2,5
"5137",10307666,0,0.614428553140216,0.940918478846438,1,1,0
"5138",10307901,0,0.61170556541076,1.09584395628299,2,4,10
"5139",10307907,0,0.613103041201447,0.682917990488298,1,5,17
"5140",10307968,0,0.612258176257901,1.60696128636748,2,4,0
"5141",10307992,0,0.614165321834433,1.52479854774475,1,1,0
"5142",10308169,0,0.61128976428662,1.48871966239056,2,3,1
"5143",10308247,0,0.613487491813886,0.612492494625275,3,7,14
"5144",10308442,0,0.611967010085864,1.31831820182,2,5,1
"5145",10308527,0,0.612381533482685,1.31789774313089,2,6,3
"5146",10308605,0,0.61349069384624,1.26686710384477,3,5,2
"5147",10308654,0,0.612686840336792,1.01975805180294,2,7,10
"5148",10308657,0,0.612824910050831,0.694112434636959,3,4,11
"5149",10308668,0,0.611948310824115,2.25989558025771,1,1,0
"5150",10308671,0,0.611434185087278,0.895710249886001,2,4,0
"5151",10308676,0,0.613641171444158,0.399489205784238,2,5,2
"5152",10308831,0,0.613042387700534,1.44845097819407,2,4,0
"5153",10308846,0,0.612591801352186,0.515468312079357,1,1,0
"5154",10308854,0,0.611145078627638,1.00622035859058,2,3,0
"5155",10308965,0,0.614275734594345,0.904985049479537,1,3,0
"5156",10309000,0,0.613340081236764,0.519489169638044,1,1,0
"5157",10309042,0,0.612087242363433,0.821448081203353,1,1,0
"5158",10309050,0,0.612637031466414,2.76606813307427,1,1,0
"5159",10309080,0,0.612177173273828,0.716365721287228,2,2,0
"5160",10309251,0,0.613096981916264,0.930824509361514,2,5,9
"5161",10309288,1,0.584506683288615,1.88084751887271,3,7,9
"5162",10309303,0,0.612103684336896,0.527585081277631,1,1,0
"5163",10309308,0,0.617991505876315,0.254675042530851,1,1,0
"5164",10309376,0,0.612162941803573,1.16238377034232,3,5,6
"5165",10309532,0,0.612667461694664,0.563063539572376,2,4,1
"5166",10309616,0,0.611682808492578,1.54118980212883,1,3,1
"5167",10310044,0,0.611908195049749,1.12115768122264,2,4,4
"5168",10310113,0,0.609869946967782,0.836439383589255,1,1,0
"5169",10310261,0,0.612888288312041,1.05208163033326,2,4,3
"5170",10310364,0,0.609483651112921,0.533448029384924,1,1,0
"5171",10310520,0,0.613393429547661,1.65390767635424,3,8,14
"5172",10310777,0,0.61311547765111,1.68902630355191,2,4,4
"5173",10310908,0,0.613278184976459,1.33268358640371,2,4,7
"5174",10310950,0,0.613050096386186,1.02392310835639,3,10,13
"5175",10310954,0,0.612562243254686,0.80764537619131,2,3,1
"5176",10310976,0,0.609583602205954,0.63755932401931,1,2,0
"5177",10311154,0,0.609536347781387,2.98859145295176,1,1,0
"5178",10311480,0,0.612893350686483,0.650912104018419,2,3,2
"5179",10311684,0,0.613389870851954,0.568503204602524,1,4,0
"5180",10311693,0,0.610932363773909,0.561234437150611,1,2,0
"5181",10311702,0,0.614870495231712,0.623839124965952,3,6,13
"5182",10311750,0,0.612796180412651,1.62507630979282,2,3,0
"5183",10311924,0,0.612706925611365,2.41279919085945,1,2,0
"5184",10311994,0,0.614144164001432,0.756540438793855,2,3,0
"5185",10312044,0,0.612283483536257,0.628080242153831,2,5,5
"5186",10312078,0,0.612929378387411,1.0191725096587,3,6,11
"5187",10312130,0,0.613591023356593,0.659542296832709,1,3,3
"5188",10312132,0,0.612482177973172,1.25235511482551,2,5,9
"5189",10312732,0,0.61003848383746,0.977683458574617,2,4,0
"5190",10312757,0,0.614609725581346,0.893973586415949,1,2,1
"5191",10312766,0,0.612567070362355,0.937975571945405,3,4,8
"5192",10312885,0,0.615448368912374,0.893993067726121,1,1,0
"5193",10313438,0,0.614266345217977,0.92957986071821,2,4,4
"5194",10313762,0,0.613875283559761,1.47546636091311,2,3,3
"5195",10314133,0,0.613837375731844,0.439550229275562,1,2,0
"5196",10314199,0,0.613579544958281,0.701341305028488,3,13,28
"5197",10314207,0,0.614085806864723,0.70927463382336,2,4,3
"5198",10314323,0,0.610245788302772,0.546531681619649,1,1,0
"5199",10314405,0,0.612830028436569,0.577345244886428,3,5,6
"5200",10314559,0,0.611384596419635,0.93117080392668,2,4,2
"5201",10315084,0,0.612042055006557,0.526549414915413,1,1,0
"5202",10315167,0,0.612184069433101,1.24012826121776,2,9,28
"5203",10315168,0,0.61335605048168,1.98019496999685,1,2,0
"5204",10315176,0,0.61202245945311,1.45147266683045,2,4,3
"5205",10315310,0,0.612771963487048,1.22155449733899,3,7,29
"5206",10315488,0,0.610594746587946,0.96326881923989,3,4,10
"5207",10315506,0,0.612718099746483,0.958732327972858,2,4,0
"5208",10315713,0,0.611339535114642,1.45951041401029,3,3,3
"5209",10315866,0,0.611929813616667,0.832348679813313,3,7,12
"5210",10315899,0,0.61528427819457,0.91858224109924,1,1,0
"5211",10315908,0,0.612499380194963,1.27424198970127,2,4,6
"5212",10315960,0,0.615296026421467,2.83062078929523,1,2,0
"5213",10316062,0,0.614579759876031,1.40555567069682,1,1,0
"5214",10316108,0,0.612774488768028,1.88463813640058,1,1,0
"5215",10316223,0,0.613227138892849,0.739398574057871,2,3,7
"5216",10316225,0,0.612820961194462,1.20245955333895,1,2,4
"5217",10316297,0,0.612636800851636,0.563646803465855,2,2,5
"5218",10316494,1,0.583485781370119,1.9228739920864,3,5,1
"5219",10316709,0,0.610842139826489,1.01208514757561,1,1,0
"5220",10316753,0,0.612291714744028,0.878333059433763,3,4,0
"5221",10316872,0,0.6125201719018,1.32952856135672,3,2,2
"5222",10316902,0,0.611537450722323,1.5854125819038,2,6,9
"5223",10317024,0,0.612363942912153,0.641460657678922,2,5,2
"5224",10317026,0,0.612645316204214,0.848609534284483,2,6,1
"5225",10317494,0,0.614067603889592,0.305307723771956,1,2,0
"5226",10317514,0,0.611881913540451,0.723558864652509,1,4,11
"5227",10317531,0,0.614778703665589,0.26156279242217,1,2,1
"5228",10317539,0,0.616771006024249,0.384455290807147,1,1,2
"5229",10317625,0,0.613802284903736,2.07069949752259,1,1,0
"5230",10317747,0,0.613834596694692,0.747863782493798,2,6,4
"5231",10317874,0,0.610646321782676,1.13527681309482,2,5,8
"5232",10317997,0,0.612981465857303,0.583560035205096,3,4,0
"5233",10318004,0,0.612187561807341,1.39357711005436,3,4,3
"5234",10318016,0,0.611625324295156,1.81543679819992,1,1,0
"5235",10318159,0,0.61226867447877,0.93944473329979,2,4,3
"5236",10318164,0,0.613036053764628,0.525074951682859,1,3,1
"5237",10318395,0,0.613793466158409,0.890612669687498,2,4,2
"5238",10318422,0,0.61296600577436,1.2829289709672,3,9,26
"5239",10318494,0,0.612876909949901,0.930977600156451,2,4,0
"5240",10318495,0,0.612151370035774,1.43550565761531,2,4,2
"5241",10318553,0,0.612402985679044,0.427325947782587,2,3,2
"5242",10318563,0,0.613849212241485,0.465034372218098,2,3,0
"5243",10318598,0,0.613397310232316,1.26041118538055,2,3,0
"5244",10318603,0,0.612703929618533,2.3764291273636,1,1,0
"5245",10318628,0,0.614357991809381,1.23145846892776,2,3,0
"5246",10318630,0,0.613723388532984,0.868976795675163,2,6,5
"5247",10318649,0,0.612768814959591,0.731085228115893,2,3,1
"5248",10318785,0,0.613321631461114,1.45580266891754,2,4,2
"5249",10318893,0,0.61115883865109,1.59005357825778,3,4,10
"5250",10318941,0,0.614637520885676,1.0381886700279,1,4,0
"5251",10318992,0,0.612415838986471,0.850746136123202,3,6,18
"5252",10319035,0,0.612501246400765,1.08949141629035,2,4,0
"5253",10319060,0,0.614561938460899,0.973730559412515,1,4,0
"5254",10319067,0,0.612778166529311,1.61300399881988,1,1,0
"5255",10319141,0,0.612650198450622,1.14290125680536,3,6,8
"5256",10319301,0,0.610048679446389,0.863146231415431,3,5,2
"5257",10319313,0,0.613924142847072,0.251369302240621,1,1,0
"5258",10319327,0,0.612421124389367,0.528909303382846,1,2,0
"5259",10319449,0,0.611882815924068,1.16588771925781,3,4,8
"5260",10319501,0,0.61271723864437,0.826673056980786,1,1,0
"5261",10319713,0,0.612937838256981,0.662159119658902,2,4,5
"5262",10319734,0,0.611225175335423,0.941642432378161,2,3,3
"5263",10319751,0,0.613282884160951,1.86597463441131,2,3,2
"5264",10319757,0,0.613929748852598,0.528099221302378,1,1,0
"5265",10319914,0,0.612917180039604,1.2666199520807,1,2,1
"5266",10319939,0,0.611819185385198,1.0354579575952,1,4,2
"5267",10319999,0,0.609884637413977,0.323234661608175,1,1,0
"5268",10320165,0,0.614343960001098,2.06308429195938,2,4,6
"5269",10320172,1,0.584988038002623,1.78585810759496,3,8,19
"5270",10320301,0,0.613599794764406,2.85057695664973,2,2,0
"5271",10320338,0,0.613671979663002,0.696300802163657,3,6,0
"5272",10320375,0,0.61284329036657,1.23180012434402,2,4,4
"5273",10320412,0,0.611132107461688,0.630713671214212,2,4,2
"5274",10320424,0,0.610224189593645,2.03928849702854,2,2,1
"5275",10320522,0,0.612224524932693,1.48633632152726,1,1,3
"5276",10320589,0,0.610833265246267,0.767044583184692,3,6,1
"5277",10321708,0,0.611580327619378,0.818702034093472,2,4,1
"5278",10321713,0,0.611322757540165,0.713142840926218,2,4,1
"5279",10321715,0,0.612227767800276,0.814196171317192,3,6,2
"5280",10321726,0,0.613168882688586,0.907296187632125,2,6,9
"5281",10321737,0,0.611718820336098,0.77468682407525,2,4,9
"5282",10321764,0,0.613576264432689,2.45700700840691,2,3,2
"5283",10321778,0,0.607662964276001,0.4491712414405,1,1,0
"5284",10321800,0,0.610869645721202,0.62642682728168,3,6,13
"5285",10321868,0,0.612479900218396,1.11745350816447,2,4,1
"5286",10321908,0,0.612022901055669,0.594073807472015,2,4,1
"5287",10322079,0,0.61364361988665,0.991401985263936,2,3,0
"5288",10322134,0,0.612243010862372,0.97413111266444,2,3,2
"5289",10322151,0,0.612951932806207,1.38564065158886,3,7,13
"5290",10322187,0,0.614097924452085,1.11640481836054,2,3,6
"5291",10322215,0,0.609382072950954,0.823922798921152,1,1,0
"5292",10322239,0,0.612207076934833,0.980403507977709,2,5,0
"5293",10322249,0,0.611858627295466,1.16339930548712,2,6,4
"5294",10322381,0,0.612386718577231,0.845440849692111,3,6,13
"5295",10322385,0,0.61388768326308,1.36567006636514,2,3,0
"5296",10322435,0,0.612035052581528,1.28433465046806,3,5,12
"5297",10322467,0,0.611175161554776,0.992349748367841,3,7,9
"5298",10322526,0,0.615536004690487,1.25505613959592,2,4,0
"5299",10322540,0,0.612514545102713,0.742755134925114,3,5,7
"5300",10322542,0,0.612496015760443,2.50618546751,1,1,0
"5301",10322588,0,0.614392026529453,0.84811003796462,2,6,9
"5302",10322624,0,0.613742942349461,0.858880915711394,2,4,1
"5303",10322637,0,0.612070305029475,0.918807005184563,2,6,7
"5304",10322658,0,0.61342332812588,0.826841706251748,1,1,0
"5305",10322778,0,0.613133137356922,1.20845164692353,2,4,4
"5306",10322833,0,0.613581101193668,1.37207573171401,2,4,0
"5307",10322893,0,0.612498788959811,1.34322408815543,2,4,0
"5308",10322928,0,0.613255507032774,0.994395218369387,3,5,6
"5309",10322929,0,0.613816783659263,0.644340641808251,2,4,4
"5310",10322931,0,0.612256452573693,1.79750076241998,1,3,4
"5311",10322932,0,0.613476543392421,1.00094232980995,3,11,6
"5312",10323114,0,0.612295110827949,0.676537802326316,2,4,0
"5313",10323198,0,0.612021292941674,0.629237695867798,2,4,5
"5314",10323232,0,0.613861873830963,0.594462780751945,1,2,0
"5315",10323245,0,0.61255453512994,1.00801925967942,1,2,0
"5316",10323256,0,0.611839832216415,0.911602796646073,2,4,0
"5317",10323272,0,0.612582368112543,0.8488516664874,3,9,11
"5318",10323383,0,0.612561889016128,1.05288804328814,1,1,0
"5319",10323404,0,0.611504644437271,1.3624943598227,3,1,0
"5320",10323463,0,0.613633231035641,0.688935384542493,2,4,5
"5321",10323537,0,0.611956424749295,2.60286080330404,1,2,0
"5322",10323604,0,0.612198072163726,0.967324855653615,3,6,1
"5323",10323607,0,0.613552646357915,0.814493326822754,2,4,4
"5324",10323650,0,0.613595661270475,0.845754571825332,1,4,1
"5325",10323672,0,0.614778254553143,0.825868166358104,1,1,0
"5326",10323682,0,0.611595992176812,1.11781724544147,2,5,4
"5327",10323697,0,0.613806585850848,0.549584635411117,2,4,10
"5328",10323706,0,0.612205321824164,1.6538240384455,2,3,1
"5329",10323713,0,0.611704036003337,0.606428011915582,2,4,2
"5330",10323714,0,0.612947001575583,1.63374205094435,2,6,8
"5331",10323716,0,0.611503376286713,0.935821546267601,1,1,0
"5332",10323717,0,0.612325306311045,0.493953062227334,1,3,0
"5333",10323729,0,0.615898898217825,1.2450361847971,1,1,0
"5334",10323814,0,0.613831077859466,1.8895701733006,1,2,0
